    [ 0.34 0.65 0.44 0.55 0.39 0.40 0.52 0.39 0.65 0.52 0.53 0.52 0.66 0.62 0.61 0.60 1.00 0.45 0.50 0.67 0.63 0.34 0.66 0.32 0.49 0.64 0.53 0.29 0.67 0.50 0.56 0.39 0.62 0.67 0.39 0.59 0.41 0.47 0.53 0.72 0.54 0.53 0.39 0.39 0.53 0.46 0.39 0.55 0.67 0.45 ]
    [ 0.46 0.52 0.50 0.41 0.35 0.48 0.30 0.52 0.44 0.40 0.61 0.53 0.65 0.36 0.51 0.53 0.45 1.00 0.43 0.48 0.56 0.47 0.41 0.65 0.62 0.33 0.56 0.32 0.40 0.56 0.77 0.59 0.50 0.73 0.21 0.26 0.38 0.43 0.49 0.51 0.43 0.47 0.52 0.39 0.44 0.54 0.61 0.60 0.34 0.21 ]
    [ 0.31 0.52 0.56 0.59 0.26 0.37 0.55 0.49 0.32 0.33 0.85 0.44 0.31 0.42 0.52 0.48 0.50 0.43 1.00 0.41 0.39 0.71 0.59 0.42 0.45 0.63 0.43 0.65 0.53 0.36 0.25 0.24 0.61 0.25 0.53 0.64 0.48 0.58 0.46 0.42 0.41 0.29 0.68 0.42 0.08 0.34 0.49 0.24 0.79 0.49 ]
    [ 0.58 0.56 0.48 0.50 0.41 0.61 0.34 0.65 0.73 0.73 0.38 0.40 0.25 0.52 0.39 0.58 0.67 0.48 0.41 1.00 0.39 0.79 0.60 0.74 0.33 0.30 0.42 0.52 0.41 0.50 0.50 0.72 0.51 0.59 0.19 0.35 0.53 0.43 0.45 0.52 0.32 0.42 0.48 0.43 0.23 0.68 0.58 0.21 0.45 0.50 ]
    [ 0.26 0.69 0.60 0.29 0.30 0.36 0.44 0.69 0.72 0.67 0.37 0.62 0.57 0.55 0.49 0.61 0.63 0.56 0.39 0.39 1.00 0.57 0.48 0.60 0.43 0.55 0.42 0.63 0.57 0.27 0.63 0.37 0.42 0.37 0.49 0.15 0.61 0.25 0.41 0.30 0.26 0.47 0.45 0.42 0.49 0.55 0.30 0.52 0.19 0.52 ]
    [ 0.49 0.56 0.31 0.66 0.56 0.24 0.71 0.68 0.61 0.97 0.47 0.32 0.32 0.64 0.61 0.78 0.34 0.47 0.71 0.79 0.57 1.00 0.47 0.36 0.79 0.65 0.30 0.66 0.53 0.49 0.67 0.47 0.72 0.26 0.77 0.42 0.59 0.73 0.43 0.44 0.55 0.62 0.38 0.73 0.20 0.34 0.60 0.42 0.65 0.51 ]
    [ 0.52 0.40 0.61 0.22 0.78 0.47 0.50 0.52 0.18 0.54 0.29 0.55 0.37 0.51 0.31 0.48 0.66 0.41 0.59 0.60 0.48 0.47 1.00 0.55 0.72 0.75 0.19 0.35 0.29 0.47 0.56 0.28 0.70 0.64 0.44 0.29 0.56 0.50 0.41 0.42 0.49 0.70 0.61 0.47 0.31 0.53 0.29 0.53 0.59 0.46 ]
    [ 0.53 0.33 0.60 0.88 0.45 0.46 0.53 0.47 0.84 0.54 0.80 0.72 0.68 0.54 0.57 0.35 0.32 0.65 0.42 0.74 0.60 0.36 0.55 1.00 0.50 0.56 0.38 0.50 0.56 0.65 0.64 0.46 0.80 0.55 0.60 0.49 0.29 0.49 0.65 0.78 0.42 0.33 0.51 0.51 0.42 0.46 0.65 0.48 0.36 0.73 ]
    [ 0.37 0.47 0.28 0.52 0.38 0.36 0.56 0.57 0.28 0.10 0.42 0.66 0.55 0.66 0.35 0.42 0.49 0.62 0.45 0.33 0.43 0.79 0.72 0.50 1.00 0.39 0.45 0.29 0.58 0.61 0.56 0.41 0.35 0.39 0.60 0.35 0.77 0.73 0.37 0.45 0.76 0.39 0.38 0.34 0.43 0.61 0.32 0.50 0.48 0.44 ]
    [ 0.35 0.62 0.48 0.72 0.60 0.60 0.62 0.51 0.61 0.36 0.51 0.58 0.61 0.43 0.55 0.31 0.64 0.33 0.63 0.30 0.55 0.65 0.75 0.56 0.39 1.00 0.56 0.24 0.53 0.39 0.40 0.60 0.67 0.27 0.53 0.48 0.48 0.49 0.28 0.43 0.64 0.60 0.74 0.33 0.13 0.56 0.46 0.26 0.42 0.67 ]
    [ 0.77 0.59 0.47 0.70 0.50 0.46 0.19 0.35 0.70 0.35 0.30 0.62 0.57 0.45 0.59 0.59 0.53 0.56 0.43 0.42 0.42 0.30 0.19 0.38 0.45 0.56 1.00 0.58 0.70 0.64 0.53 0.52 0.48 0.39 0.28 0.40 0.68 0.66 0.19 0.66 0.60 0.44 0.58 0.35 0.61 0.41 0.43 0.70 0.74 0.54 ]
    [ 0.47 0.56 0.42 0.44 0.51 0.58 0.56 0.36 0.58 0.18 0.71 0.50 0.58 0.32 0.58 0.45 0.29 0.32 0.65 0.52 0.63 0.66 0.35 0.50 0.29 0.24 0.58 1.00 0.69 0.57 0.48 0.49 0.53 0.85 0.47 0.50 0.50 0.66 0.57 0.50 0.51 0.25 0.65 0.23 0.44 0.38 0.20 0.50 0.37 0.69 ]
    [ 0.59 0.48 0.60 0.49 0.52 0.54 0.48 0.50 0.46 0.35 0.37 0.44 0.65 0.50 0.72 0.17 0.67 0.40 0.53 0.41 0.57 0.53 0.29 0.56 0.58 0.53 0.70 0.69 1.00 0.33 0.58 0.34 0.46 0.66 0.58 0.52 0.36 0.45 0.38 0.48 0.68 0.48 0.35 0.69 0.31 0.58 0.41 0.40 0.60 0.33 ]
    [ 0.31 0.50 0.55 0.28 0.25 0.68 0.75 0.78 0.22 0.67 0.71 0.67 0.46 0.66 0.71 0.17 0.50 0.56 0.36 0.50 0.27 0.49 0.47 0.65 0.61 0.39 0.64 0.57 0.33 1.00 0.65 0.62 0.57 0.47 0.14 0.42 0.83 0.63 0.71 0.65 0.71 0.54 0.47 0.17 0.49 0.46 0.35 0.82 0.66 0.51 ]
    [ 0.37 0.30 0.59 0.52 0.20 0.41 0.60 0.91 0.58 0.46 0.68 0.33 0.46 0.48 0.25 0.56 0.56 0.77 0.25 0.50 0.63 0.67 0.56 0.64 0.56 0.40 0.53 0.48 0.58 0.65 1.00 0.63 0.56 0.43 0.69 0.59 0.71 0.52 0.67 0.79 0.47 0.33 1.00 0.39 0.47 0.22 0.58 0.49 0.49 0.71 ]
    [ 0.31 0.58 0.28 0.57 0.48 0.74 0.56 0.40 0.57 0.40 0.53 0.51 0.42 0.55 0.68 0.26 0.39 0.59 0.24 0.72 0.37 0.47 0.28 0.46 0.41 0.60 0.52 0.49 0.34 0.62 0.63 1.00 0.46 0.51 0.55 0.59 0.61 0.52 0.59 0.76 0.61 0.56 0.60 0.51 0.62 0.42 0.49 0.53 0.56 0.61 ]
    [ 0.26 0.23 0.54 0.75 0.57 0.69 0.51 0.53 0.52 0.33 0.26 0.55 0.16 0.51 0.42 0.42 0.62 0.50 0.61 0.51 0.42 0.72 0.70 0.80 0.35 0.67 0.48 0.53 0.46 0.57 0.56 0.46 1.00 0.37 0.50 0.36 0.38 0.63 0.57 0.40 0.47 0.49 0.20 0.58 0.25 0.38 0.46 0.71 0.53 0.56 ]
    [ 0.45 0.53 0.54 0.36 0.64 0.59 0.56 0.34 0.61 0.61 0.59 0.51 0.55 0.63 0.16 0.24 0.67 0.73 0.25 0.59 0.37 0.26 0.64 0.55 0.39 0.27 0.39 0.85 0.66 0.47 0.43 0.51 0.37 1.00 0.62 0.60 0.46 0.81 0.42 0.53 0.16 0.37 0.42 0.70 0.46 0.52 0.48 0.56 0.51 0.54 ]
    [ 0.59 0.52 0.49 0.36 0.30 0.70 0.40 0.46 0.63 0.59 0.38 0.79 0.73 0.30 0.58 0.30 0.39 0.21 0.53 0.19 0.49 0.77 0.44 0.60 0.60 0.53 0.28 0.47 0.58 0.14 0.69 0.55 0.50 0.62 1.00 0.40 0.36 0.34 0.54 0.13 0.40 0.66 0.46 0.59 0.41 0.60 0.58 0.70 0.34 0.67 ]
    [ 0.68 0.38 0.52 0.48 0.39 0.58 0.39 0.63 0.40 0.52 0.63 0.57 0.76 0.39 0.57 0.32 0.59 0.26 0.64 0.35 0.15 0.42 0.29 0.49 0.35 0.48 0.40 0.50 0.52 0.42 0.59 0.59 0.36 0.60 0.40 1.00 0.41 0.28 0.55 0.38 0.41 0.20 0.50 0.29 0.79 0.94 0.68 0.31 0.43 0.73 ]
    [ 0.40 0.91 0.40 0.67 0.53 0.47 0.56 0.54 0.49 0.75 0.59 0.54 0.40 0.40 0.67 0.35 0.41 0.38 0.48 0.53 0.61 0.59 0.56 0.29 0.77 0.48 0.68 0.50 0.36 0.83 0.71 0.61 0.38 0.46 0.36 0.41 1.00 0.49 0.59 0.16 0.65 0.42 0.57 0.41 0.46 0.40 0.25 0.65 0.43 0.52 ]
    [ 0.29 0.63 0.50 0.39 0.43 0.51 0.72 0.71 0.38 0.46 0.57 0.51 0.57 0.21 0.52 0.47 0.47 0.43 0.58 0.43 0.25 0.73 0.50 0.49 0.73 0.49 0.66 0.66 0.45 0.63 0.52 0.52 0.63 0.81 0.34 0.28 0.49 1.00 0.65 0.86 0.36 0.55 0.75 0.61 0.82 0.62 0.55 0.42 0.38 0.55 ]
    [ 0.31 0.42 0.44 0.30 0.30 0.56 0.46 0.42 0.54 0.69 0.77 0.68 0.66 0.59 0.50 0.16 0.53 0.49 0.46 0.45 0.41 0.43 0.41 0.65 0.37 0.28 0.19 0.57 0.38 0.71 0.67 0.59 0.57 0.42 0.54 0.55 0.59 0.65 1.00 0.62 0.41 0.55 0.69 0.59 0.52 0.42 0.35 0.62 0.58 0.56 ]
    [ 0.19 0.25 0.84 0.62 0.15 0.44 0.47 0.34 0.60 0.53 0.53 0.43 0.49 0.53 0.59 0.48 0.72 0.51 0.42 0.52 0.30 0.44 0.42 0.78 0.45 0.43 0.66 0.50 0.48 0.65 0.79 0.76 0.40 0.53 0.13 0.38 0.16 0.86 0.62 1.00 0.17 0.69 0.61 0.44 0.52 0.31 0.55 0.36 0.25 0.48 ]
    [ 0.27 0.51 0.46 0.37 0.44 0.16 0.62 0.59 0.65 0.41 0.49 0.62 0.30 0.64 0.94 0.60 0.54 0.43 0.41 0.32 0.26 0.55 0.49 0.42 0.76 0.64 0.60 0.51 0.68 0.71 0.47 0.61 0.47 0.16 0.40 0.41 0.65 0.36 0.41 0.17 1.00 0.32 0.61 0.66 0.54 0.60 0.50 0.54 0.61 0.55 ]
    [ 0.87 0.63 0.41 0.67 0.59 0.39 0.54 0.71 0.69 0.44 0.39 0.37 0.57 0.66 0.40 0.34 0.53 0.47 0.29 0.42 0.47 0.62 0.70 0.33 0.39 0.60 0.44 0.25 0.48 0.54 0.33 0.56 0.49 0.37 0.66 0.20 0.42 0.55 0.55 0.69 0.32 1.00 0.58 0.64 0.67 0.47 0.63 0.72 0.45 0.41 ]
    [ 0.64 0.38 0.57 0.59 0.57 0.45 0.45 0.67 0.34 0.61 0.62 0.62 0.23 0.35 0.59 0.57 0.39 0.52 0.68 0.48 0.45 0.38 0.61 0.51 0.38 0.74 0.58 0.65 0.35 0.47 1.00 0.60 0.20 0.42 0.46 0.50 0.57 0.75 0.69 0.61 0.61 0.58 1.00 0.66 0.70 0.25 0.45 0.60 0.49 0.71 ]
    [ 0.33 0.89 0.41 0.30 0.69 0.31 0.54 0.40 0.54 0.49 0.76 0.37 0.50 0.44 0.53 0.42 0.39 0.39 0.42 0.43 0.42 0.73 0.47 0.51 0.34 0.33 0.35 0.23 0.69 0.17 0.39 0.51 0.58 0.70 0.59 0.29 0.41 0.61 0.59 0.44 0.66 0.64 0.66 1.00 0.46 0.54 0.54 0.46 0.40 0.86 ]
    [ 0.69 0.39 0.66 0.43 0.20 0.33 0.52 0.55 0.75 0.53 0.47 0.51 0.27 0.65 0.33 0.51 0.53 0.44 0.08 0.23 0.49 0.20 0.31 0.42 0.43 0.13 0.61 0.44 0.31 0.49 0.47 0.62 0.25 0.46 0.41 0.79 0.46 0.82 0.52 0.52 0.54 0.67 0.70 0.46 1.00 0.53 0.77 0.59 0.92 0.54 ]
    [ 0.48 0.35 0.60 0.66 0.32 0.46 0.26 0.51 0.66 0.44 0.42 0.63 0.52 0.58 0.47 0.61 0.46 0.54 0.34 0.68 0.55 0.34 0.53 0.46 0.61 0.56 0.41 0.38 0.58 0.46 0.22 0.42 0.38 0.52 0.60 0.94 0.40 0.62 0.42 0.31 0.60 0.47 0.25 0.54 0.53 1.00 0.30 0.46 0.60 0.52 ]
    [ 0.63 0.42 0.42 0.11 0.72 0.70 0.66 0.67 0.80 0.63 0.66 0.42 0.55 0.52 0.40 0.54 0.39 0.61 0.49 0.58 0.30 0.60 0.29 0.65 0.32 0.46 0.43 0.20 0.41 0.35 0.58 0.49 0.46 0.48 0.58 0.68 0.25 0.55 0.35 0.55 0.50 0.63 0.45 0.54 0.77 0.30 1.00 0.46 0.35 0.81 ]
    [ 0.60 0.39 0.60 0.51 0.58 0.49 0.54 0.36 0.52 0.57 0.47 0.44 0.26 0.65 0.49 0.47 0.55 0.60 0.24 0.21 0.52 0.42 0.53 0.48 0.50 0.26 0.70 0.50 0.40 0.82 0.49 0.53 0.71 0.56 0.70 0.31 0.65 0.42 0.62 0.36 0.54 0.72 0.60 0.46 0.59 0.46 0.46 1.00 0.58 0.68 ]
    [ 0.52 0.48 0.32 0.70 0.61 0.66 0.73 0.60 0.42 0.54 0.66 0.71 0.61 0.26 0.69 0.28 0.67 0.34 0.79 0.45 0.19 0.65 0.59 0.36 0.48 0.42 0.74 0.37 0.60 0.66 0.49 0.56 0.53 0.51 0.34 0.43 0.43 0.38 0.58 0.25 0.61 0.45 0.49 0.40 0.92 0.60 0.35 0.58 1.00 0.45 ]
    [ 0.26 0.44 0.83 0.61 0.52 0.23 0.64 0.61 0.36 0.44 0.28 0.24 0.42 0.48 0.32 0.23 0.45 0.21 0.49 0.50 0.52 0.51 0.46 0.73 0.44 0.67 0.54 0.69 0.33 0.51 0.71 0.61 0.56 0.54 0.67 0.73 0.52 0.55 0.56 0.48 0.55 0.41 0.71 0.86 0.54 0.52 0.81 0.68 0.45 1.00 ]
];
