    [ 0.46 0.23 0.47 0.86 0.30 0.26 0.94 0.45 0.90 0.34 1.00 0.54 0.62 0.60 0.39 0.27 0.40 0.30 0.84 0.17 0.14 0.52 0.49 0.84 0.58 0.77 0.68 0.43 0.34 0.76 0.36 0.59 0.93 0.91 0.42 0.54 0.33 0.52 0.81 0.62 0.54 0.36 0.92 0.60 0.58 0.20 0.94 0.45 0.67 0.73 ]
    [ 0.40 0.27 0.77 0.58 0.47 0.34 0.48 0.35 0.34 0.51 0.54 1.00 0.29 0.42 0.34 0.39 0.38 0.50 0.33 0.40 0.65 0.49 0.53 0.41 0.93 0.95 0.53 0.79 0.53 0.54 0.41 0.35 0.36 0.72 0.17 0.30 0.78 0.84 0.48 0.60 0.70 0.46 0.42 0.11 0.47 0.53 0.69 0.26 0.91 0.60 ]
    [ 0.96 0.56 0.64 0.56 0.47 0.24 0.69 0.45 0.64 0.69 0.62 0.29 1.00 0.31 0.48 0.89 0.42 0.74 0.59 0.34 0.44 0.88 0.82 0.28 0.51 0.77 0.31 0.40 0.64 0.48 0.58 0.41 0.31 0.81 0.17 0.76 0.47 0.66 0.83 0.68 0.58 0.76 0.49 0.26 0.51 0.66 0.14 0.22 0.39 0.74 ]
    [ 0.16 0.56 0.25 0.57 0.62 0.63 0.58 0.69 0.52 0.65 0.60 0.42 0.31 1.00 0.42 0.82 0.57 0.55 0.37 0.47 0.56 0.61 0.79 0.58 0.54 0.32 0.48 0.23 0.36 0.16 0.51 0.57 0.59 0.26 0.51 0.46 0.57 0.47 0.55 0.49 0.68 0.49 0.48 0.42 0.48 0.36 0.45 0.65 0.46 0.29 ]
    [ 0.52 0.79 0.58 0.76 0.36 0.25 0.53 0.62 0.49 0.33 0.39 0.34 0.48 0.42 1.00 0.57 0.47 0.57 0.57 0.72 0.32 0.46 0.36 0.45 0.44 0.55 0.29 0.76 0.93 0.68 0.09 0.64 0.37 0.49 0.32 0.31 0.31 0.41 0.69 0.35 0.72 0.55 0.83 0.51 0.82 0.69 0.53 0.36 0.46 0.32 ]
    [ 0.56 0.58 0.12 0.65 0.68 0.72 0.62 0.54 0.43 0.52 0.27 0.39 0.89 0.82 0.57 1.00 0.62 0.91 0.99 0.88 0.23 0.50 0.60 0.15 0.39 0.79 0.55 0.07 0.18 0.74 0.54 0.28 0.59 0.73 0.53 0.43 0.48 0.45 0.91 0.71 0.66 0.47 0.66 0.57 0.33 0.63 0.10 0.62 0.29 0.82 ]
    [ 0.53 0.73 0.85 0.24 0.48 0.42 0.72 0.77 0.56 0.42 0.40 0.38 0.42 0.57 0.47 0.62 1.00 0.28 0.51 0.45 0.63 0.88 0.62 0.76 0.42 0.61 0.24 0.24 0.36 0.36 0.87 0.27 0.80 0.41 0.67 0.61 0.40 0.72 0.17 0.34 0.41 0.28 0.86 0.27 0.22 0.65 0.14 0.43 0.84 0.43 ]
    [ 0.81 0.67 0.30 0.38 0.36 0.53 0.79 0.08 0.80 0.17 0.30 0.50 0.74 0.55 0.57 0.91 0.28 1.00 0.65 0.48 0.55 0.20 0.22 0.34 0.64 0.23 0.44 0.80 0.52 0.72 0.68 0.44 0.54 0.28 0.39 0.57 0.35 0.88 0.38 0.49 0.33 0.47 0.23 0.51 0.22 0.66 0.47 0.53 0.20 0.83 ]
    [ 0.52 0.52 0.60 0.35 0.33 0.07 0.54 0.68 0.52 0.40 0.84 0.33 0.59 0.37 0.57 0.99 0.51 0.65 1.00 0.72 0.22 0.58 0.81 0.47 0.78 0.35 0.66 0.65 0.24 0.32 0.17 0.73 0.70 0.43 0.49 0.30 0.27 0.40 0.30 0.54 0.76 0.34 0.33 0.44 0.85 0.49 0.52 0.61 0.54 0.32 ]
    [ 0.19 0.64 0.48 0.18 0.33 0.73 0.10 0.60 0.45 0.49 0.17 0.40 0.34 0.47 0.72 0.88 0.45 0.48 0.72 1.00 0.30 0.93 0.94 0.53 0.48 0.26 0.33 0.55 0.72 0.32 0.27 0.36 0.40 0.52 0.41 0.59 0.38 0.69 0.18 0.55 0.43 0.36 0.21 0.54 0.91 0.45 0.86 0.52 0.37 0.53 ]
    [ 0.78 0.08 0.57 0.77 0.26 0.32 0.61 0.62 0.56 0.30 0.14 0.65 0.44 0.56 0.32 0.23 0.63 0.55 0.22 0.30 1.00 0.48 0.26 0.65 0.24 0.90 0.76 0.19 0.53 0.26 0.19 0.64 0.55 0.48 0.26 0.37 0.32 0.26 0.57 0.65 0.73 0.56 0.62 0.18 0.38 0.53 0.66 0.39 0.72 0.44 ]
    [ 0.81 0.20 0.31 0.11 0.62 0.26 0.73 0.36 0.53 0.56 0.52 0.49 0.88 0.61 0.46 0.50 0.88 0.20 0.58 0.93 0.48 1.00 0.17 0.31 0.56 0.34 0.59 0.65 0.77 0.36 0.51 0.70 0.78 0.38 0.63 0.44 0.72 0.77 0.23 0.17 0.40 0.26 0.86 0.44 0.43 0.12 0.67 0.65 0.49 0.76 ]
    [ 0.35 0.70 0.37 0.40 0.89 0.96 0.42 0.24 0.73 0.46 0.49 0.53 0.82 0.79 0.36 0.60 0.62 0.22 0.81 0.94 0.26 0.17 1.00 0.71 0.57 0.60 0.68 0.72 0.95 0.55 0.23 0.24 0.33 0.39 0.56 0.89 0.29 0.43 0.54 0.60 0.34 0.91 0.44 0.81 0.62 0.42 0.65 0.90 0.48 0.54 ]
    [ 0.76 0.21 0.29 0.35 0.26 0.82 0.20 0.12 0.26 0.95 0.84 0.41 0.28 0.58 0.45 0.15 0.76 0.34 0.47 0.53 0.65 0.31 0.71 1.00 0.06 0.52 0.85 0.48 0.58 0.69 0.27 0.65 0.48 0.66 0.78 0.57 0.15 0.67 0.16 0.33 0.62 0.54 0.66 0.39 0.35 0.60 0.33 0.41 0.36 0.45 ]
    [ 0.31 0.77 0.27 0.27 0.41 0.66 0.15 0.62 0.66 0.57 0.58 0.93 0.51 0.54 0.44 0.39 0.42 0.64 0.78 0.48 0.24 0.56 0.57 0.06 1.00 0.13 0.26 0.48 0.20 0.65 0.66 0.54 0.67 0.85 0.43 0.31 0.54 0.54 0.47 0.72 0.18 0.74 0.10 0.52 0.14 0.34 0.76 0.61 0.27 0.40 ]
    [ 0.38 0.28 0.64 0.48 0.45 0.41 0.04 0.36 0.46 0.94 0.77 0.95 0.77 0.32 0.55 0.79 0.61 0.23 0.35 0.26 0.90 0.34 0.60 0.52 0.13 1.00 0.31 0.38 0.49 0.70 0.66 0.71 0.61 0.65 0.56 0.21 0.11 0.37 0.74 0.28 0.67 0.59 0.41 0.83 0.49 0.50 0.66 0.51 0.49 0.23 ]
    [ 0.65 0.79 0.61 0.45 0.44 0.54 0.40 0.35 0.32 0.78 0.68 0.53 0.31 0.48 0.29 0.55 0.24 0.44 0.66 0.33 0.76 0.59 0.68 0.85 0.26 0.31 1.00 0.64 0.44 0.15 0.53 0.63 0.53 0.84 0.41 0.27 0.27 0.49 0.41 0.42 0.58 0.39 0.24 0.08 0.43 0.37 0.26 0.45 0.54 0.45 ]
    [ 0.59 0.13 0.77 0.48 0.18 0.24 0.31 0.50 0.48 0.46 0.43 0.79 0.40 0.23 0.76 0.07 0.24 0.80 0.65 0.55 0.19 0.65 0.72 0.48 0.48 0.38 0.64 1.00 0.24 0.14 0.58 0.67 0.65 0.30 0.63 0.53 0.77 0.56 0.63 0.57 0.27 0.19 0.43 0.67 0.12 0.69 0.39 0.38 0.82 0.57 ]
    [ 0.21 0.07 0.31 0.45 0.49 0.60 0.57 0.36 0.43 0.55 0.34 0.53 0.64 0.36 0.93 0.18 0.36 0.52 0.24 0.72 0.53 0.77 0.95 0.58 0.20 0.49 0.44 0.24 1.00 0.15 0.54 0.24 0.39 0.49 0.53 0.53 0.76 0.48 0.67 0.65 0.24 0.72 0.35 0.55 0.29 0.36 0.10 0.73 0.29 0.91 ]
    [ 0.47 0.46 0.53 0.17 0.56 0.54 0.36 0.63 0.81 0.45 0.76 0.54 0.48 0.16 0.68 0.74 0.36 0.72 0.32 0.32 0.26 0.36 0.55 0.69 0.65 0.70 0.15 0.14 0.15 1.00 0.31 0.66 0.77 0.07 0.56 0.37 0.38 0.39 0.61 0.13 0.70 0.53 0.71 0.21 0.34 0.40 0.39 0.41 0.82 0.47 ]
    [ 0.16 0.22 0.17 0.18 0.74 0.73 0.24 0.29 0.57 0.73 0.36 0.41 0.58 0.51 0.09 0.54 0.87 0.68 0.17 0.27 0.19 0.51 0.23 0.27 0.66 0.66 0.53 0.58 0.54 0.31 1.00 0.62 0.47 0.84 0.49 0.73 0.47 0.42 0.55 0.12 0.90 0.61 0.81 0.61 0.69 0.92 0.65 0.52 0.08 0.64 ]
    [ 0.31 0.27 0.46 0.35 0.63 0.55 0.39 0.24 0.68 0.26 0.59 0.35 0.41 0.57 0.64 0.28 0.27 0.44 0.73 0.36 0.64 0.70 0.24 0.65 0.54 0.71 0.63 0.67 0.24 0.66 0.62 1.00 0.25 0.45 0.27 0.22 0.45 0.20 0.76 0.57 0.60 0.57 0.50 0.72 0.17 0.68 0.62 0.56 0.84 0.80 ]
    [ 0.26 0.56 0.32 0.44 0.41 0.28 0.79 0.56 0.55 0.19 0.93 0.36 0.31 0.59 0.37 0.59 0.80 0.54 0.70 0.40 0.55 0.78 0.33 0.48 0.67 0.61 0.53 0.65 0.39 0.77 0.47 0.25 1.00 0.48 0.36 0.85 0.20 0.60 0.36 0.38 0.41 0.64 0.18 0.73 0.46 0.21 0.48 0.56 0.73 0.52 ]
    [ 0.39 0.30 0.51 0.54 0.57 0.80 0.32 0.39 0.53 0.55 0.91 0.72 0.81 0.26 0.49 0.73 0.41 0.28 0.43 0.52 0.48 0.38 0.39 0.66 0.85 0.65 0.84 0.30 0.49 0.07 0.84 0.45 0.48 1.00 0.61 0.27 0.58 0.54 0.46 0.40 0.53 0.56 0.86 0.76 0.39 0.58 0.53 0.23 0.63 0.32 ]
    [ 0.42 0.54 0.80 0.49 0.60 0.50 0.47 0.36 0.49 0.90 0.42 0.17 0.17 0.51 0.32 0.53 0.67 0.39 0.49 0.41 0.26 0.63 0.56 0.78 0.43 0.56 0.41 0.63 0.53 0.56 0.49 0.27 0.36 0.61 1.00 0.50 0.63 0.24 0.81 0.66 0.07 0.07 0.50 0.83 0.54 0.83 0.47 0.27 0.39 0.88 ]
    [ 0.57 0.89 0.36 0.68 0.33 0.57 0.75 0.53 0.47 0.38 0.54 0.30 0.76 0.46 0.31 0.43 0.61 0.57 0.30 0.59 0.37 0.44 0.89 0.57 0.31 0.21 0.27 0.53 0.53 0.37 0.73 0.22 0.85 0.27 0.50 1.00 0.88 0.30 0.70 0.55 0.55 0.91 0.69 0.65 0.14 0.84 0.32 0.39 0.30 0.33 ]
    [ 0.66 0.21 0.58 0.41 0.44 0.70 0.57 0.72 0.43 0.32 0.33 0.78 0.47 0.57 0.31 0.48 0.40 0.35 0.27 0.38 0.32 0.72 0.29 0.15 0.54 0.11 0.27 0.77 0.76 0.38 0.47 0.45 0.20 0.58 0.63 0.88 1.00 0.27 0.82 0.57 0.62 0.15 0.60 0.36 0.74 0.46 0.56 0.29 0.59 0.55 ]
    [ 0.76 0.46 0.51 0.52 0.72 0.40 0.33 0.32 0.78 0.78 0.52 0.84 0.66 0.47 0.41 0.45 0.72 0.88 0.40 0.69 0.26 0.77 0.43 0.67 0.54 0.37 0.49 0.56 0.48 0.39 0.42 0.20 0.60 0.54 0.24 0.30 0.27 1.00 0.52 0.51 0.18 0.11 0.34 0.18 0.35 0.27 0.39 0.81 0.57 0.64 ]
    [ 0.26 0.57 0.64 0.55 0.32 0.64 0.98 0.86 0.65 0.81 0.81 0.48 0.83 0.55 0.69 0.91 0.17 0.38 0.30 0.18 0.57 0.23 0.54 0.16 0.47 0.74 0.41 0.63 0.67 0.61 0.55 0.76 0.36 0.46 0.81 0.70 0.82 0.52 1.00 0.45 0.25 0.45 0.60 0.76 0.28 0.51 0.25 0.27 0.65 0.80 ]
    [ 0.48 0.20 0.56 0.49 0.91 0.14 0.15 0.83 0.58 0.32 0.62 0.60 0.68 0.49 0.35 0.71 0.34 0.49 0.54 0.55 0.65 0.17 0.60 0.33 0.72 0.28 0.42 0.57 0.65 0.13 0.12 0.57 0.38 0.40 0.66 0.55 0.57 0.51 0.45 1.00 0.53 0.36 0.58 0.65 0.49 0.79 0.35 0.15 0.89 0.21 ]
    [ 0.90 0.52 0.41 0.24 0.40 0.60 0.12 0.92 0.18 0.97 0.54 0.70 0.58 0.68 0.72 0.66 0.41 0.33 0.76 0.43 0.73 0.40 0.34 0.62 0.18 0.67 0.58 0.27 0.24 0.70 0.90 0.60 0.41 0.53 0.07 0.55 0.62 0.18 0.25 0.53 1.00 0.41 0.11 0.65 0.78 0.69 0.31 0.75 0.17 0.45 ]
    [ 0.63 0.42 0.50 0.49 0.48 0.62 0.26 0.68 0.67 0.56 0.36 0.46 0.76 0.49 0.55 0.47 0.28 0.47 0.34 0.36 0.56 0.26 0.91 0.54 0.74 0.59 0.39 0.19 0.72 0.53 0.61 0.57 0.64 0.56 0.07 0.91 0.15 0.11 0.45 0.36 0.41 1.00 0.39 0.64 0.60 0.43 0.55 0.15 0.36 0.51 ]
    [ 0.18 0.90 0.71 0.64 0.48 0.85 0.26 0.43 0.83 0.96 0.92 0.42 0.49 0.48 0.83 0.66 0.86 0.23 0.33 0.21 0.62 0.86 0.44 0.66 0.10 0.41 0.24 0.43 0.35 0.71 0.81 0.50 0.18 0.86 0.50 0.69 0.60 0.34 0.60 0.58 0.11 0.39 1.00 0.52 0.29 0.40 0.33 0.21 0.54 0.14 ]
    [ 0.53 0.48 0.45 0.40 0.21 0.47 0.48 0.40 0.18 0.40 0.60 0.11 0.26 0.42 0.51 0.57 0.27 0.51 0.44 0.54 0.18 0.44 0.81 0.39 0.52 0.83 0.08 0.67 0.55 0.21 0.61 0.72 0.73 0.76 0.83 0.65 0.36 0.18 0.76 0.65 0.65 0.64 0.52 1.00 0.35 0.63 0.26 0.55 0.77 0.46 ]
    [ 0.44 0.20 0.36 0.53 0.60 0.52 0.32 0.36 0.21 0.46 0.58 0.47 0.51 0.48 0.82 0.33 0.22 0.22 0.85 0.91 0.38 0.43 0.62 0.35 0.14 0.49 0.43 0.12 0.29 0.34 0.69 0.17 0.46 0.39 0.54 0.14 0.74 0.35 0.28 0.49 0.78 0.60 0.29 0.35 1.00 0.78 0.42 0.82 0.09 0.61 ]
    [ 0.50 0.33 0.62 0.61 0.70 0.42 0.33 0.25 0.52 0.08 0.20 0.53 0.66 0.36 0.69 0.63 0.65 0.66 0.49 0.45 0.53 0.12 0.42 0.60 0.34 0.50 0.37 0.69 0.36 0.40 0.92 0.68 0.21 0.58 0.83 0.84 0.46 0.27 0.51 0.79 0.69 0.43 0.40 0.63 0.78 1.00 0.80 0.75 0.14 0.45 ]
    [ 0.36 0.53 0.28 0.36 0.43 0.18 0.60 0.74 0.74 0.24 0.94 0.69 0.14 0.45 0.53 0.10 0.14 0.47 0.52 0.86 0.66 0.67 0.65 0.33 0.76 0.66 0.26 0.39 0.10 0.39 0.65 0.62 0.48 0.53 0.47 0.32 0.56 0.39 0.25 0.35 0.31 0.55 0.33 0.26 0.42 0.80 1.00 0.17 0.57 0.45 ]
    [ 0.40 0.27 0.38 0.07 0.14 0.55 0.29 0.53 0.10 0.78 0.45 0.26 0.22 0.65 0.36 0.62 0.43 0.53 0.61 0.52 0.39 0.65 0.90 0.41 0.61 0.51 0.45 0.38 0.73 0.41 0.52 0.56 0.56 0.23 0.27 0.39 0.29 0.81 0.27 0.15 0.75 0.15 0.21 0.55 0.82 0.75 0.17 1.00 0.50 0.84 ]
    [ 0.91 0.64 0.80 0.80 0.43 0.41 0.69 0.32 0.54 0.30 0.67 0.91 0.39 0.46 0.46 0.29 0.84 0.20 0.54 0.37 0.72 0.49 0.48 0.36 0.27 0.49 0.54 0.82 0.29 0.82 0.08 0.84 0.73 0.63 0.39 0.30 0.59 0.57 0.65 0.89 0.17 0.36 0.54 0.77 0.09 0.14 0.57 0.50 1.00 0.48 ]
    [ 0.48 0.35 0.20 0.15 0.60 0.60 0.82 0.41 0.34 0.50 0.73 0.60 0.74 0.29 0.32 0.82 0.43 0.83 0.32 0.53 0.44 0.76 0.54 0.45 0.40 0.23 0.45 0.57 0.91 0.47 0.64 0.80 0.52 0.32 0.88 0.33 0.55 0.64 0.80 0.21 0.45 0.51 0.14 0.46 0.61 0.45 0.45 0.84 0.48 1.00 ]
];
