    [ 0.46 0.41 0.52 0.62 0.68 0.54 0.63 0.15 0.79 0.12 0.72 0.72 0.12 0.67 0.52 0.31 0.51 0.47 0.78 0.33 0.57 0.78 0.70 0.52 0.39 1.00 0.48 0.61 0.22 0.46 0.53 0.36 0.48 0.39 0.49 0.58 0.47 0.30 0.47 0.51 0.53 0.57 0.38 0.35 0.88 0.79 0.35 0.14 0.64 0.80 ]
    [ 0.33 0.60 0.07 0.33 0.40 0.16 0.62 0.60 0.27 0.58 0.44 0.61 0.79 0.70 0.35 0.49 0.69 0.78 0.73 0.54 0.69 0.30 0.32 0.55 0.65 0.48 1.00 0.58 0.45 0.31 0.49 0.13 0.64 0.79 0.93 0.50 0.72 0.84 0.59 0.32 0.64 0.92 0.29 0.83 0.54 0.68 0.74 0.70 0.69 0.89 ]
    [ 0.40 0.92 0.59 0.88 0.86 0.42 0.44 0.54 0.75 0.34 0.50 0.48 0.56 0.18 0.51 0.82 0.39 0.53 0.12 0.66 0.54 0.59 0.53 0.52 0.50 0.61 0.58 1.00 0.47 0.48 0.59 0.28 0.14 0.50 0.60 0.98 0.46 0.92 0.82 0.28 0.66 0.40 0.45 0.23 0.52 0.29 0.66 0.78 0.24 0.44 ]
    [ 0.56 0.61 0.84 0.48 0.77 0.28 0.52 0.25 0.26 0.20 0.60 0.74 0.62 0.38 0.19 0.71 0.81 0.57 0.48 0.70 0.41 0.20 0.30 0.54 0.77 0.22 0.45 0.47 1.00 0.36 0.55 0.29 0.71 0.42 0.12 0.88 0.22 0.27 0.49 0.42 0.81 0.34 0.58 0.45 0.81 0.47 0.41 0.33 0.10 0.39 ]
    [ 0.70 0.43 0.28 0.15 0.68 0.61 0.49 0.54 0.45 0.52 0.24 0.41 0.71 0.21 0.58 0.54 0.52 0.36 0.27 0.64 0.29 0.77 0.47 0.51 0.69 0.46 0.31 0.48 0.36 1.00 0.74 0.72 0.63 0.57 0.33 0.25 0.46 0.45 0.65 0.52 0.57 0.14 0.57 0.54 0.42 0.39 0.84 0.15 0.42 0.84 ]
    [ 0.43 0.22 0.78 0.23 0.53 0.53 0.07 0.21 0.61 0.88 0.40 0.45 0.60 0.64 0.80 0.26 0.42 0.62 0.43 0.10 0.91 0.28 0.16 0.15 0.89 0.53 0.49 0.59 0.55 0.74 1.00 0.61 0.92 0.44 0.33 0.51 0.89 0.56 0.34 0.16 0.46 0.16 0.18 0.20 0.71 0.42 0.03 0.50 0.82 0.52 ]
    [ 0.53 0.14 0.84 0.33 0.74 0.60 0.35 0.89 0.29 0.57 0.44 0.31 0.78 0.30 0.38 0.42 0.51 0.70 0.24 0.56 0.90 0.47 0.42 0.65 0.53 0.36 0.13 0.28 0.29 0.72 0.61 1.00 0.73 0.53 0.72 0.50 0.27 0.76 0.55 0.20 0.41 0.86 0.23 0.30 0.81 0.90 0.57 0.25 0.56 0.58 ]
    [ 0.50 0.37 0.12 0.69 0.55 0.61 0.17 0.74 0.56 0.35 0.81 0.88 0.68 0.39 0.80 0.36 0.91 0.59 0.71 0.61 0.29 0.56 0.76 0.06 0.16 0.48 0.64 0.14 0.71 0.63 0.92 0.73 1.00 0.60 0.43 0.78 0.40 0.31 0.94 0.20 0.40 0.67 0.20 0.56 0.53 0.44 0.80 0.34 0.37 0.18 ]
    [ 0.83 0.58 0.54 0.65 0.46 0.21 0.38 0.44 0.40 0.58 0.45 0.99 0.32 0.37 0.43 0.65 0.73 0.41 0.39 0.06 0.68 0.62 0.85 0.61 0.35 0.39 0.79 0.50 0.42 0.57 0.44 0.53 0.60 1.00 0.67 0.26 0.27 0.46 0.59 0.19 0.27 0.87 0.51 0.30 0.91 0.15 0.68 0.60 0.44 0.61 ]
    [ 0.48 0.54 0.33 0.52 0.87 0.58 0.18 0.46 0.51 0.65 0.53 0.55 0.20 0.37 0.14 0.39 0.61 0.74 0.74 0.67 0.79 0.85 0.51 0.34 0.73 0.49 0.93 0.60 0.12 0.33 0.33 0.72 0.43 0.67 1.00 0.56 0.68 0.67 0.23 0.90 0.39 0.51 0.56 0.23 0.72 0.43 0.57 0.15 0.20 0.60 ]
    [ 0.45 0.31 0.53 0.41 0.64 0.60 0.41 0.43 0.36 0.13 0.36 0.34 0.14 0.37 0.18 0.40 0.55 0.29 0.74 0.28 0.49 0.39 0.56 0.51 0.45 0.58 0.50 0.98 0.88 0.25 0.51 0.50 0.78 0.26 0.56 1.00 0.33 0.40 0.34 0.93 0.47 0.20 0.30 0.30 0.20 0.53 0.29 0.32 0.55 0.58 ]
    [ 0.63 0.43 0.64 0.29 0.56 0.60 0.58 0.45 0.50 0.32 0.59 0.36 0.71 0.91 0.75 0.03 0.29 0.09 0.28 0.73 0.54 0.79 0.83 0.45 0.38 0.47 0.72 0.46 0.22 0.46 0.89 0.27 0.40 0.27 0.68 0.33 1.00 0.34 0.77 0.47 0.21 0.21 0.57 0.28 0.60 0.33 0.23 0.84 0.86 0.67 ]
    [ 0.70 0.73 0.73 0.84 0.43 0.77 0.07 0.51 0.93 0.61 0.85 0.21 0.77 0.74 0.55 0.69 0.59 0.44 0.27 0.49 0.42 0.21 0.23 0.10 0.65 0.30 0.84 0.92 0.27 0.45 0.56 0.76 0.31 0.46 0.67 0.40 0.34 1.00 0.16 0.47 0.61 0.51 0.27 0.48 0.49 0.70 0.54 0.71 0.28 0.73 ]
    [ 0.23 0.24 0.50 0.41 0.83 0.44 0.42 0.60 0.64 0.18 0.42 0.59 0.35 0.85 0.76 0.68 0.81 0.42 0.11 0.31 0.76 0.39 0.79 0.53 0.78 0.47 0.59 0.82 0.49 0.65 0.34 0.55 0.94 0.59 0.23 0.34 0.77 0.16 1.00 0.40 0.69 0.22 0.34 0.09 0.73 0.53 0.67 0.89 0.67 0.48 ]
    [ 0.46 0.73 0.44 0.41 0.54 0.69 0.58 0.48 0.06 0.67 0.40 0.51 0.68 0.50 0.83 0.47 0.87 0.69 0.48 0.61 0.48 0.49 0.60 0.60 0.66 0.51 0.32 0.28 0.42 0.52 0.16 0.20 0.20 0.19 0.90 0.93 0.47 0.47 0.40 1.00 0.56 0.17 0.29 0.62 0.74 0.58 0.19 0.83 0.42 0.89 ]
    [ 0.28 0.35 0.59 0.74 0.68 0.68 0.49 0.56 0.71 0.46 0.34 0.68 0.54 0.58 0.54 0.73 0.29 0.41 0.30 0.75 0.62 0.52 0.33 0.67 0.74 0.53 0.64 0.66 0.81 0.57 0.46 0.41 0.40 0.27 0.39 0.47 0.21 0.61 0.69 0.56 1.00 0.83 0.34 0.56 0.53 0.44 0.84 0.65 0.46 0.71 ]
    [ 0.68 0.53 0.85 0.40 0.67 0.63 0.48 0.54 0.47 0.80 0.40 0.49 0.33 0.57 0.83 0.74 0.54 0.45 0.82 0.53 0.04 0.42 0.46 0.68 0.61 0.57 0.92 0.40 0.34 0.14 0.16 0.86 0.67 0.87 0.51 0.20 0.21 0.51 0.22 0.17 0.83 1.00 0.13 0.47 0.25 0.80 0.29 0.03 0.46 0.48 ]
    [ 0.45 0.16 0.50 0.55 0.56 0.81 0.15 0.57 0.58 0.41 0.55 0.57 0.17 0.69 0.35 0.67 0.48 0.48 0.66 0.24 0.28 0.09 0.14 0.39 0.80 0.38 0.29 0.45 0.58 0.57 0.18 0.23 0.20 0.51 0.56 0.30 0.57 0.27 0.34 0.29 0.34 0.13 1.00 0.22 0.48 0.43 0.48 0.48 0.42 0.49 ]
    [ 0.60 0.14 0.43 0.56 0.09 0.58 0.42 0.39 0.57 0.34 0.77 0.51 0.14 0.45 0.24 0.46 0.43 0.62 0.67 0.75 0.27 0.61 0.63 0.54 0.21 0.35 0.83 0.23 0.45 0.54 0.20 0.30 0.56 0.30 0.23 0.30 0.28 0.48 0.09 0.62 0.56 0.47 0.22 1.00 0.27 0.29 0.59 0.65 0.53 0.18 ]
    [ 0.52 0.43 0.43 0.56 0.68 0.48 0.24 0.94 0.21 0.24 0.49 0.71 0.21 0.34 0.62 0.26 0.36 0.57 0.42 0.28 0.92 0.44 0.46 0.14 0.79 0.88 0.54 0.52 0.81 0.42 0.71 0.81 0.53 0.91 0.72 0.20 0.60 0.49 0.73 0.74 0.53 0.25 0.48 0.27 1.00 0.08 0.79 0.25 0.34 0.33 ]
    [ 0.09 0.28 0.35 0.68 0.46 0.61 0.51 0.60 0.72 0.35 0.29 0.68 0.52 0.56 0.17 0.55 0.55 0.28 0.35 0.44 0.19 0.36 0.59 0.76 0.60 0.79 0.68 0.29 0.47 0.39 0.42 0.90 0.44 0.15 0.43 0.53 0.33 0.70 0.53 0.58 0.44 0.80 0.43 0.29 0.08 1.00 0.68 0.33 0.45 0.43 ]
    [ 0.27 0.34 0.34 0.34 0.37 0.56 0.52 0.51 0.54 0.69 0.63 0.91 0.34 0.72 0.40 0.62 0.86 0.61 0.16 0.60 0.18 0.60 0.07 0.29 0.55 0.35 0.74 0.66 0.41 0.84 0.03 0.57 0.80 0.68 0.57 0.29 0.23 0.54 0.67 0.19 0.84 0.29 0.48 0.59 0.79 0.68 1.00 0.48 0.90 0.31 ]
    [ 0.78 0.83 0.40 0.57 0.44 0.41 0.18 0.69 0.28 0.73 0.54 0.53 0.68 0.57 0.57 0.52 0.51 0.94 0.27 0.43 0.28 0.32 0.31 0.14 0.39 0.14 0.70 0.78 0.33 0.15 0.50 0.25 0.34 0.60 0.15 0.32 0.84 0.71 0.89 0.83 0.65 0.03 0.48 0.65 0.25 0.33 0.48 1.00 0.42 0.41 ]
    [ 0.55 0.64 0.22 0.27 0.37 0.12 0.65 0.72 0.50 0.47 0.52 0.47 0.77 0.79 0.66 0.15 0.58 0.48 0.28 0.80 0.68 0.59 0.57 0.66 0.60 0.64 0.69 0.24 0.10 0.42 0.82 0.56 0.37 0.44 0.20 0.55 0.86 0.28 0.67 0.42 0.46 0.46 0.42 0.53 0.34 0.45 0.90 0.42 1.00 0.40 ]
    [ 0.45 0.26 0.49 0.36 0.49 0.61 0.39 0.68 0.64 0.90 0.36 0.66 0.72 0.47 0.14 0.80 0.50 0.71 0.54 0.65 0.60 0.89 0.53 0.60 0.93 0.80 0.89 0.44 0.39 0.84 0.52 0.58 0.18 0.61 0.60 0.58 0.67 0.73 0.48 0.89 0.71 0.48 0.49 0.18 0.33 0.43 0.31 0.41 0.40 1.00 ]
];
