    [ 0.89 0.42 0.60 0.64 0.39 0.67 0.37 0.96 0.67 0.55 1.00 0.56 0.68 0.58 0.70 0.74 0.33 0.50 0.28 0.41 0.52 0.70 0.39 0.30 0.73 0.55 0.60 0.71 0.65 0.55 0.12 0.77 0.28 0.33 0.84 0.56 0.86 0.66 0.47 0.85 0.35 0.30 0.44 0.17 0.56 0.48 0.53 0.41 0.20 0.41 ]
    [ 0.32 0.87 0.58 0.07 0.52 0.30 0.96 0.20 0.61 0.80 0.56 1.00 0.69 0.86 0.34 0.47 0.65 0.90 0.26 0.36 0.93 0.47 0.55 0.10 0.73 0.86 0.64 0.26 0.10 0.51 0.40 0.32 0.61 0.32 0.44 0.41 0.69 0.69 0.80 0.14 0.69 0.39 0.52 0.21 0.47 0.74 0.83 0.78 0.48 0.91 ]
    [ 0.68 0.42 0.28 0.45 0.93 0.93 0.73 0.45 0.48 0.60 0.68 0.69 1.00 0.71 0.53 0.47 0.59 0.38 0.42 0.14 0.35 0.32 0.31 0.49 0.53 0.37 0.70 0.47 0.66 0.56 0.54 0.30 0.24 0.66 0.09 0.14 0.55 0.55 0.68 0.42 0.41 0.29 0.82 0.21 0.72 0.61 0.40 0.64 0.31 0.49 ]
    [ 0.35 0.45 0.43 0.65 0.63 0.50 0.13 0.44 0.88 0.41 0.58 0.86 0.71 1.00 0.52 0.38 0.64 0.81 0.32 0.45 0.31 0.20 0.32 0.49 0.85 0.28 0.55 0.78 0.49 0.28 0.55 0.74 0.67 0.34 0.39 0.71 0.46 0.42 0.47 0.26 0.41 0.49 0.66 0.57 0.83 0.24 0.57 0.73 0.74 0.09 ]
    [ 0.43 0.52 0.68 0.45 0.72 0.60 0.67 0.60 0.26 0.61 0.70 0.34 0.53 0.52 1.00 0.29 0.29 0.46 0.33 0.08 0.45 0.70 0.47 0.75 0.67 0.32 0.46 0.56 0.23 0.51 0.43 0.45 0.75 0.66 0.81 0.64 0.84 0.69 0.80 0.40 0.57 0.43 0.63 0.75 0.40 0.29 0.95 0.47 0.11 0.52 ]
    [ 0.59 0.04 0.41 0.41 0.57 0.47 0.66 0.56 0.56 0.43 0.74 0.47 0.47 0.38 0.29 1.00 0.53 0.42 0.38 0.34 0.73 0.47 0.23 0.43 0.50 0.34 0.53 0.36 0.71 0.50 0.64 0.57 0.51 0.46 0.41 0.41 0.71 0.70 0.57 0.33 0.33 0.96 0.20 0.56 0.96 0.08 0.79 0.38 0.16 0.62 ]
    [ 0.43 0.86 0.36 0.29 0.80 0.30 0.45 0.35 0.77 0.54 0.33 0.65 0.59 0.64 0.29 0.53 1.00 0.23 0.24 0.67 0.29 0.66 0.57 0.92 0.14 0.44 0.50 0.60 0.73 0.40 0.38 0.72 0.47 0.72 0.76 0.53 0.67 0.40 0.33 0.19 0.31 0.95 0.08 0.20 0.40 0.36 0.95 0.92 0.19 0.38 ]
    [ 0.79 0.67 0.36 0.72 0.54 0.67 0.43 0.67 0.54 0.50 0.50 0.90 0.38 0.81 0.46 0.42 0.23 1.00 0.95 0.47 0.64 0.86 0.29 0.42 0.57 0.76 0.41 0.46 0.30 0.54 0.65 0.41 0.34 0.79 0.30 0.53 0.93 0.90 0.39 0.39 0.53 0.32 0.13 0.35 0.47 0.81 0.22 0.43 0.60 0.75 ]
    [ 0.21 0.56 0.43 0.51 0.12 0.73 0.55 0.26 0.39 0.32 0.28 0.26 0.42 0.32 0.33 0.38 0.24 0.95 1.00 0.32 0.40 0.10 0.13 0.26 0.78 0.26 0.69 0.57 0.36 0.56 0.25 0.17 0.70 0.28 0.72 0.58 0.56 0.81 0.43 0.45 0.16 0.35 0.39 0.89 0.62 0.61 0.46 0.80 0.41 0.31 ]
    [ 0.54 0.39 0.52 0.52 0.66 0.47 0.64 0.72 0.23 0.50 0.41 0.36 0.14 0.45 0.08 0.34 0.67 0.47 0.32 1.00 0.26 0.57 0.72 0.78 0.89 0.93 0.42 0.35 0.57 0.11 0.27 0.18 0.51 0.76 0.29 0.41 0.30 0.65 0.18 0.27 0.30 0.48 0.67 0.41 0.61 0.49 0.56 0.31 0.31 0.30 ]
    [ 0.72 0.58 0.50 0.38 0.68 0.24 0.73 0.36 0.56 0.63 0.52 0.93 0.35 0.31 0.45 0.73 0.29 0.64 0.40 0.26 1.00 0.18 0.29 0.69 0.05 0.87 0.35 0.47 0.38 0.32 0.20 0.51 0.53 0.72 0.34 0.44 0.73 0.47 0.49 0.69 0.11 0.46 0.27 0.33 0.69 0.10 0.29 0.47 0.40 0.45 ]
    [ 0.60 0.52 0.21 0.17 0.73 0.17 0.32 0.48 0.59 0.30 0.70 0.47 0.32 0.20 0.70 0.47 0.66 0.86 0.10 0.57 0.18 1.00 0.54 0.67 0.74 0.45 0.55 0.54 0.33 0.57 0.72 0.77 0.96 0.41 0.72 0.35 0.62 0.47 0.48 0.55 0.30 0.48 0.57 0.45 0.36 0.39 0.23 0.51 0.18 0.56 ]
    [ 0.44 0.39 0.64 0.42 0.30 0.32 0.81 0.77 0.67 0.82 0.39 0.55 0.31 0.32 0.47 0.23 0.57 0.29 0.13 0.72 0.29 0.54 1.00 0.35 0.60 0.66 0.30 0.50 0.84 0.48 0.25 0.81 0.47 0.61 0.24 0.30 0.32 0.16 0.47 0.50 0.72 0.71 0.40 0.27 0.64 0.45 0.36 0.53 0.20 0.67 ]
    [ 0.54 0.49 0.89 0.28 0.27 0.42 0.67 0.11 0.08 0.41 0.30 0.10 0.49 0.49 0.75 0.43 0.92 0.42 0.26 0.78 0.69 0.67 0.35 1.00 0.61 0.91 0.35 0.30 0.38 0.14 0.67 0.01 0.64 0.34 0.79 0.77 0.54 0.11 0.74 0.63 0.37 0.31 0.42 0.93 0.87 0.71 0.47 0.84 0.55 0.79 ]
    [ 0.62 0.58 0.62 0.75 0.57 0.77 0.33 0.59 0.21 0.33 0.73 0.73 0.53 0.85 0.67 0.50 0.14 0.57 0.78 0.89 0.05 0.74 0.60 0.61 1.00 0.29 0.56 0.53 0.95 0.45 0.34 0.15 0.46 0.35 0.68 0.35 0.80 0.58 0.77 0.68 0.25 0.76 0.10 0.91 0.34 0.33 0.84 0.67 0.44 0.51 ]
    [ 0.74 0.58 0.59 0.22 0.53 0.43 0.59 0.20 0.43 0.09 0.55 0.86 0.37 0.28 0.32 0.34 0.44 0.76 0.26 0.93 0.87 0.45 0.66 0.91 0.29 1.00 0.89 0.52 0.60 0.45 0.52 0.30 0.56 0.43 0.52 0.44 0.24 0.16 0.94 0.50 0.64 0.45 0.62 0.54 0.55 0.56 0.48 0.26 0.77 0.23 ]
    [ 0.27 0.49 0.07 0.53 0.72 0.51 0.11 0.57 0.57 0.18 0.60 0.64 0.70 0.55 0.46 0.53 0.50 0.41 0.69 0.42 0.35 0.55 0.30 0.35 0.56 0.89 1.00 0.59 0.52 0.34 0.76 0.44 0.45 0.76 0.82 0.76 0.04 0.31 0.10 0.35 0.26 0.74 0.81 0.61 0.49 0.51 0.57 0.63 0.74 0.57 ]
    [ 0.71 0.76 0.51 0.51 0.29 0.63 0.86 0.10 0.60 0.37 0.71 0.26 0.47 0.78 0.56 0.36 0.60 0.46 0.57 0.35 0.47 0.54 0.50 0.30 0.53 0.52 0.59 1.00 0.93 0.52 0.65 0.51 0.67 0.58 0.69 0.65 0.83 0.45 0.30 0.30 0.72 0.42 0.61 0.20 0.41 0.60 0.79 0.48 0.51 0.51 ]
    [ 0.53 0.24 0.80 0.45 0.28 0.64 0.40 0.32 0.09 0.50 0.65 0.10 0.66 0.49 0.23 0.71 0.73 0.30 0.36 0.57 0.38 0.33 0.84 0.38 0.95 0.60 0.52 0.93 1.00 0.67 0.32 0.34 0.41 0.47 0.69 0.35 0.32 0.59 0.65 0.56 0.90 0.75 0.58 0.40 0.42 0.52 0.88 0.25 0.53 0.87 ]
    [ 0.70 0.82 0.49 0.83 0.48 0.80 0.56 0.47 0.69 0.90 0.55 0.51 0.56 0.28 0.51 0.50 0.40 0.54 0.56 0.11 0.32 0.57 0.48 0.14 0.45 0.45 0.34 0.52 0.67 1.00 0.12 0.54 0.40 0.24 0.42 0.33 0.38 0.51 0.29 0.78 0.32 0.78 0.79 0.33 0.81 0.64 0.32 0.28 0.44 0.44 ]
    [ 0.54 0.57 0.22 0.64 0.58 0.76 0.41 0.46 0.81 0.44 0.12 0.40 0.54 0.55 0.43 0.64 0.38 0.65 0.25 0.27 0.20 0.72 0.25 0.67 0.34 0.52 0.76 0.65 0.32 0.12 1.00 0.79 0.84 0.26 0.38 0.22 0.62 0.83 0.74 0.60 0.42 0.65 0.37 0.72 0.55 0.37 0.67 0.65 0.46 0.45 ]
    [ 0.37 0.39 0.73 0.42 0.72 0.53 0.58 0.41 0.53 0.04 0.77 0.32 0.30 0.74 0.45 0.57 0.72 0.41 0.17 0.18 0.51 0.77 0.81 0.01 0.15 0.30 0.44 0.51 0.34 0.54 0.79 1.00 0.39 0.17 0.36 0.32 0.86 0.81 0.47 0.18 0.21 0.71 0.35 0.48 0.48 0.73 0.45 0.70 0.78 0.65 ]
    [ 0.62 0.20 0.54 0.24 0.39 0.68 0.45 0.59 0.54 0.65 0.28 0.61 0.24 0.67 0.75 0.51 0.47 0.34 0.70 0.51 0.53 0.96 0.47 0.64 0.46 0.56 0.45 0.67 0.41 0.40 0.84 0.39 1.00 0.47 0.10 0.20 0.43 0.79 0.30 0.21 0.61 0.50 0.57 0.18 0.01 0.62 0.68 0.52 0.67 0.40 ]
    [ 0.77 0.20 0.67 0.72 0.76 0.34 0.65 0.33 0.92 0.80 0.33 0.32 0.66 0.34 0.66 0.46 0.72 0.79 0.28 0.76 0.72 0.41 0.61 0.34 0.35 0.43 0.76 0.58 0.47 0.24 0.26 0.17 0.47 1.00 0.55 0.58 0.33 0.66 0.33 0.80 0.64 0.35 0.51 0.45 0.71 0.74 0.50 0.80 0.58 0.35 ]
    [ 0.59 0.21 0.71 0.59 0.65 0.55 0.71 0.40 0.34 0.15 0.84 0.44 0.09 0.39 0.81 0.41 0.76 0.30 0.72 0.29 0.34 0.72 0.24 0.79 0.68 0.52 0.82 0.69 0.69 0.42 0.38 0.36 0.10 0.55 1.00 0.42 0.27 0.26 0.77 0.67 0.82 0.86 0.78 0.40 0.41 0.67 0.59 0.88 0.58 0.21 ]
    [ 0.45 0.27 0.32 0.87 0.45 0.56 0.15 0.28 0.86 0.50 0.56 0.41 0.14 0.71 0.64 0.41 0.53 0.53 0.58 0.41 0.44 0.35 0.30 0.77 0.35 0.44 0.76 0.65 0.35 0.33 0.22 0.32 0.20 0.58 0.42 1.00 0.64 0.17 0.66 0.10 0.19 0.48 0.68 0.59 0.34 0.45 0.58 0.41 0.52 0.30 ]
    [ 0.17 0.51 0.68 0.73 0.81 0.46 0.96 0.43 0.18 0.21 0.86 0.69 0.55 0.46 0.84 0.71 0.67 0.93 0.56 0.30 0.73 0.62 0.32 0.54 0.80 0.24 0.04 0.83 0.32 0.38 0.62 0.86 0.43 0.33 0.27 0.64 1.00 0.68 0.60 0.49 0.48 0.44 0.75 0.05 0.95 0.29 0.83 0.29 0.82 0.55 ]
    [ 0.93 0.56 0.49 0.44 0.61 0.68 0.93 0.66 0.39 0.49 0.66 0.69 0.55 0.42 0.69 0.70 0.40 0.90 0.81 0.65 0.47 0.47 0.16 0.11 0.58 0.16 0.31 0.45 0.59 0.51 0.83 0.81 0.79 0.66 0.26 0.17 0.68 1.00 0.11 0.48 0.64 0.73 0.47 0.70 0.39 0.61 0.39 0.59 0.58 0.74 ]
    [ 0.64 0.83 0.78 0.56 0.69 0.40 0.08 0.61 0.67 0.41 0.47 0.80 0.68 0.47 0.80 0.57 0.33 0.39 0.43 0.18 0.49 0.48 0.47 0.74 0.77 0.94 0.10 0.30 0.65 0.29 0.74 0.47 0.30 0.33 0.77 0.66 0.60 0.11 1.00 0.60 0.51 0.72 0.34 0.86 0.48 0.20 0.22 0.64 0.53 0.57 ]
    [ 0.53 0.85 0.57 0.49 0.96 0.36 0.86 0.52 0.43 0.20 0.85 0.14 0.42 0.26 0.40 0.33 0.19 0.39 0.45 0.27 0.69 0.55 0.50 0.63 0.68 0.50 0.35 0.30 0.56 0.78 0.60 0.18 0.21 0.80 0.67 0.10 0.49 0.48 0.60 1.00 0.71 0.56 0.10 0.33 0.17 0.57 0.96 0.52 0.14 0.62 ]
    [ 0.72 0.62 0.71 0.53 0.53 0.66 0.21 0.45 0.19 0.36 0.35 0.69 0.41 0.41 0.57 0.33 0.31 0.53 0.16 0.30 0.11 0.30 0.72 0.37 0.25 0.64 0.26 0.72 0.90 0.32 0.42 0.21 0.61 0.64 0.82 0.19 0.48 0.64 0.51 0.71 1.00 0.25 0.15 0.51 0.53 0.69 0.63 0.70 0.14 0.36 ]
    [ 0.40 0.65 0.15 0.66 0.10 0.73 0.44 0.43 0.35 0.73 0.30 0.39 0.29 0.49 0.43 0.96 0.95 0.32 0.35 0.48 0.46 0.48 0.71 0.31 0.76 0.45 0.74 0.42 0.75 0.78 0.65 0.71 0.50 0.35 0.86 0.48 0.44 0.73 0.72 0.56 0.25 1.00 0.46 0.24 0.84 0.54 0.27 0.50 0.17 0.51 ]
    [ 0.27 0.73 0.48 0.36 0.94 0.32 0.16 0.32 0.11 0.33 0.44 0.52 0.82 0.66 0.63 0.20 0.08 0.13 0.39 0.67 0.27 0.57 0.40 0.42 0.10 0.62 0.81 0.61 0.58 0.79 0.37 0.35 0.57 0.51 0.78 0.68 0.75 0.47 0.34 0.10 0.15 0.46 1.00 0.91 0.26 0.78 0.42 0.65 0.83 0.56 ]
    [ 0.37 0.47 0.78 0.32 0.56 0.56 0.40 0.20 0.69 0.73 0.17 0.21 0.21 0.57 0.75 0.56 0.20 0.35 0.89 0.41 0.33 0.45 0.27 0.93 0.91 0.54 0.61 0.20 0.40 0.33 0.72 0.48 0.18 0.45 0.40 0.59 0.05 0.70 0.86 0.33 0.51 0.24 0.91 1.00 0.30 0.67 0.67 0.76 0.32 0.74 ]
    [ 0.60 0.78 0.61 0.43 0.16 0.61 0.19 0.54 0.45 0.33 0.56 0.47 0.72 0.83 0.40 0.96 0.40 0.47 0.62 0.61 0.69 0.36 0.64 0.87 0.34 0.55 0.49 0.41 0.42 0.81 0.55 0.48 0.01 0.71 0.41 0.34 0.95 0.39 0.48 0.17 0.53 0.84 0.26 0.30 1.00 0.86 0.23 0.79 0.38 0.55 ]
    [ 0.55 0.47 0.74 0.67 0.32 0.61 0.25 0.79 0.58 0.48 0.48 0.74 0.61 0.24 0.29 0.08 0.36 0.81 0.61 0.49 0.10 0.39 0.45 0.71 0.33 0.56 0.51 0.60 0.52 0.64 0.37 0.73 0.62 0.74 0.67 0.45 0.29 0.61 0.20 0.57 0.69 0.54 0.78 0.67 0.86 1.00 0.71 0.15 0.46 0.62 ]
    [ 0.77 0.61 0.61 0.64 0.15 0.48 0.37 0.84 0.56 0.66 0.53 0.83 0.40 0.57 0.95 0.79 0.95 0.22 0.46 0.56 0.29 0.23 0.36 0.47 0.84 0.48 0.57 0.79 0.88 0.32 0.67 0.45 0.68 0.50 0.59 0.58 0.83 0.39 0.22 0.96 0.63 0.27 0.42 0.67 0.23 0.71 1.00 0.41 0.24 0.68 ]
    [ 0.40 0.76 0.76 0.65 0.47 0.71 0.32 0.46 0.92 0.60 0.41 0.78 0.64 0.73 0.47 0.38 0.92 0.43 0.80 0.31 0.47 0.51 0.53 0.84 0.67 0.26 0.63 0.48 0.25 0.28 0.65 0.70 0.52 0.80 0.88 0.41 0.29 0.59 0.64 0.52 0.70 0.50 0.65 0.76 0.79 0.15 0.41 1.00 0.41 0.33 ]
    [ 0.31 0.65 0.50 0.71 0.34 0.58 0.72 0.79 0.24 0.51 0.20 0.48 0.31 0.74 0.11 0.16 0.19 0.60 0.41 0.31 0.40 0.18 0.20 0.55 0.44 0.77 0.74 0.51 0.53 0.44 0.46 0.78 0.67 0.58 0.58 0.52 0.82 0.58 0.53 0.14 0.14 0.17 0.83 0.32 0.38 0.46 0.24 0.41 1.00 0.51 ]
    [ 0.52 0.58 0.38 0.18 0.32 0.23 0.68 0.78 0.08 0.37 0.41 0.91 0.49 0.09 0.52 0.62 0.38 0.75 0.31 0.30 0.45 0.56 0.67 0.79 0.51 0.23 0.57 0.51 0.87 0.44 0.45 0.65 0.40 0.35 0.21 0.30 0.55 0.74 0.57 0.62 0.36 0.51 0.56 0.74 0.55 0.62 0.68 0.33 0.51 1.00 ]
];
