    [ 0.34 0.45 0.45 0.39 0.41 0.64 0.18 0.48 0.54 0.92 0.22 0.71 0.23 0.56 0.49 0.57 0.34 0.38 0.53 0.89 0.49 0.51 1.00 0.22 0.22 0.90 0.87 0.16 0.50 0.51 0.12 0.44 0.63 0.14 0.67 0.49 0.30 0.08 0.69 0.65 0.40 0.30 0.83 0.85 0.47 0.87 0.69 0.25 0.55 0.28 ]
    [ 0.73 0.66 0.82 0.84 0.67 0.60 0.45 0.62 0.74 0.39 0.34 0.64 0.39 0.60 0.53 0.94 0.57 0.79 0.22 0.47 0.66 0.57 0.22 1.00 0.38 0.77 0.38 0.55 0.41 0.21 0.06 0.82 0.49 0.45 0.28 0.53 0.42 0.93 0.83 0.51 0.22 0.64 0.50 0.47 0.32 0.55 0.28 0.32 0.70 0.37 ]
    [ 0.40 0.61 0.69 0.49 0.08 0.61 0.40 0.50 0.75 0.53 0.33 0.33 0.38 0.11 0.97 0.08 0.67 0.22 0.68 0.28 0.37 0.41 0.22 0.38 1.00 0.41 0.71 0.68 0.65 0.49 0.47 0.65 0.83 0.48 0.24 0.57 0.35 0.49 0.74 0.19 0.30 0.20 0.41 0.39 0.23 0.40 0.40 0.90 0.30 0.54 ]
    [ 0.49 0.43 0.89 0.36 0.51 0.53 0.54 0.57 0.08 0.32 0.42 0.49 0.41 0.89 0.40 0.47 0.36 0.11 0.53 0.58 0.17 0.51 0.90 0.77 0.41 1.00 0.55 0.54 0.55 0.59 0.24 0.55 0.39 0.44 0.77 0.47 0.30 0.68 0.72 0.30 0.21 0.72 0.36 0.08 0.79 0.76 0.67 0.70 0.49 0.36 ]
    [ 0.39 0.29 0.55 0.40 0.44 0.24 0.68 0.62 0.51 0.38 0.24 0.40 0.57 0.52 0.46 0.35 0.28 0.33 0.27 0.55 0.46 0.45 0.87 0.38 0.71 0.55 1.00 0.75 0.52 0.23 0.34 0.72 0.71 0.12 0.58 0.67 0.49 0.43 0.55 0.91 0.87 0.47 0.51 0.22 0.90 0.85 0.37 0.59 0.55 0.27 ]
    [ 0.78 0.71 0.21 0.77 0.09 0.86 0.32 0.47 0.40 0.51 0.45 0.66 0.30 0.28 0.55 0.84 0.84 0.44 0.33 0.12 0.60 0.60 0.16 0.55 0.68 0.54 0.75 1.00 0.53 0.57 0.73 0.40 0.73 0.43 0.47 0.40 0.50 0.56 0.82 0.68 0.66 0.86 0.50 0.84 0.16 0.12 0.04 0.96 0.44 0.41 ]
    [ 0.94 0.15 0.61 0.41 0.38 0.72 0.26 0.83 0.55 0.52 0.68 0.71 0.20 0.41 0.44 0.38 0.25 0.93 0.95 0.41 0.37 0.88 0.50 0.41 0.65 0.55 0.52 0.53 1.00 0.14 0.87 0.55 0.34 0.10 0.41 0.31 0.87 0.81 0.38 0.59 0.59 0.26 0.16 0.75 0.65 0.57 0.46 0.33 0.71 0.56 ]
    [ 0.82 0.28 0.23 0.47 0.68 0.83 0.48 0.29 0.74 0.32 0.51 0.45 0.37 0.56 0.67 0.90 0.82 0.42 0.34 0.49 0.45 0.67 0.51 0.21 0.49 0.59 0.23 0.57 0.14 1.00 0.68 0.13 0.56 0.66 0.42 0.79 0.79 0.46 0.27 0.59 0.06 0.35 0.83 0.60 0.44 0.18 0.69 0.27 0.36 0.67 ]
    [ 0.65 0.71 0.21 0.65 0.82 0.35 0.65 0.59 0.53 0.24 0.84 0.29 0.65 0.51 0.33 0.23 0.29 0.63 0.48 0.62 0.42 0.28 0.12 0.06 0.47 0.24 0.34 0.73 0.87 0.68 1.00 0.17 0.44 0.79 0.75 0.19 0.52 0.68 0.71 0.51 0.63 0.77 0.71 0.48 0.30 0.02 0.55 0.45 0.31 0.82 ]
    [ 0.73 0.34 0.53 0.42 0.89 0.77 0.64 0.48 0.35 0.72 0.24 0.61 0.39 0.35 0.26 0.60 0.35 0.39 0.66 0.57 0.44 0.05 0.44 0.82 0.65 0.55 0.72 0.40 0.55 0.13 0.17 1.00 0.80 0.71 0.57 0.52 0.66 0.68 0.58 0.11 0.15 0.33 0.82 0.22 0.68 0.45 0.84 0.69 0.40 0.58 ]
    [ 0.73 0.31 0.76 0.40 0.69 0.26 0.77 0.26 0.28 0.52 0.56 0.47 0.61 0.79 0.45 0.69 0.69 0.12 0.50 0.89 0.33 0.36 0.63 0.49 0.83 0.39 0.71 0.73 0.34 0.56 0.44 0.80 1.00 0.72 0.47 0.62 0.57 0.63 0.32 0.36 0.70 0.61 0.88 0.86 0.17 0.56 0.47 0.53 0.81 0.83 ]
    [ 0.53 0.75 0.36 0.53 0.11 0.35 0.57 0.66 0.72 0.32 0.52 0.51 0.77 0.43 0.28 0.63 0.75 0.40 0.50 0.14 0.12 0.65 0.14 0.45 0.48 0.44 0.12 0.43 0.10 0.66 0.79 0.71 0.72 1.00 0.49 0.50 0.59 0.38 0.74 0.60 0.50 0.71 0.58 0.60 0.70 0.69 0.31 0.84 0.29 0.20 ]
    [ 0.83 0.40 0.59 0.49 0.41 0.95 0.63 0.39 0.79 0.62 0.15 0.48 0.34 0.86 0.59 0.70 0.52 0.49 0.78 0.43 0.47 0.48 0.67 0.28 0.24 0.77 0.58 0.47 0.41 0.42 0.75 0.57 0.47 0.49 1.00 0.57 0.60 0.78 0.76 0.54 0.60 0.92 0.67 0.27 0.51 0.34 0.19 0.39 0.50 0.70 ]
    [ 0.40 0.79 0.46 0.66 0.51 0.68 0.56 0.32 0.67 0.39 0.18 0.23 0.42 0.53 0.65 0.39 0.45 0.16 0.54 0.81 0.53 0.17 0.49 0.53 0.57 0.47 0.67 0.40 0.31 0.79 0.19 0.52 0.62 0.50 0.57 1.00 0.45 0.32 0.19 0.65 0.55 0.28 0.65 0.34 0.81 0.28 0.33 0.66 0.39 0.96 ]
    [ 0.93 0.46 0.89 0.41 0.43 0.31 0.78 0.43 0.52 0.64 0.16 0.43 0.44 0.46 0.44 0.41 0.64 0.42 0.67 0.52 0.42 0.30 0.30 0.42 0.35 0.30 0.49 0.50 0.87 0.79 0.52 0.66 0.57 0.59 0.60 0.45 1.00 0.30 0.21 0.27 0.61 0.70 0.33 0.26 0.40 0.58 0.52 0.13 0.49 0.36 ]
    [ 0.34 0.43 0.88 0.43 0.29 0.31 0.51 0.65 0.45 0.55 0.70 0.33 0.34 0.40 0.59 0.27 0.41 0.65 0.56 0.41 0.47 0.40 0.08 0.93 0.49 0.68 0.43 0.56 0.81 0.46 0.68 0.68 0.63 0.38 0.78 0.32 0.30 1.00 0.21 0.12 0.39 0.72 0.70 0.53 0.83 0.65 0.31 0.52 0.65 0.57 ]
    [ 0.59 0.47 0.50 0.10 0.48 0.29 0.55 0.94 0.39 0.60 0.29 0.46 0.68 0.72 0.64 0.87 0.59 0.81 0.46 0.27 0.34 0.52 0.69 0.83 0.74 0.72 0.55 0.82 0.38 0.27 0.71 0.58 0.32 0.74 0.76 0.19 0.21 0.21 1.00 0.31 0.38 0.72 0.36 0.15 0.42 0.57 0.45 0.42 0.60 0.20 ]
    [ 0.76 0.47 0.10 0.48 0.75 0.40 0.48 0.66 0.29 0.54 0.57 0.57 0.72 0.48 0.52 0.46 0.74 0.55 0.72 0.24 0.43 0.43 0.65 0.51 0.19 0.30 0.91 0.68 0.59 0.59 0.51 0.11 0.36 0.60 0.54 0.65 0.27 0.12 0.31 1.00 0.42 0.46 0.78 0.77 0.23 0.81 0.41 0.73 0.49 0.22 ]
    [ 0.67 0.71 0.61 0.25 0.66 0.30 0.06 0.84 0.07 0.26 0.90 0.32 0.35 0.83 0.49 0.61 0.47 0.46 0.86 0.10 0.60 0.27 0.40 0.22 0.30 0.21 0.87 0.66 0.59 0.06 0.63 0.15 0.70 0.50 0.60 0.55 0.61 0.39 0.38 0.42 1.00 0.66 0.90 0.20 0.44 0.23 0.63 0.42 0.28 0.33 ]
    [ 0.47 0.53 0.45 0.62 0.62 0.86 0.23 0.43 0.22 0.51 0.86 0.30 0.47 0.46 0.34 0.52 0.49 0.72 0.68 0.42 0.39 0.51 0.30 0.64 0.20 0.72 0.47 0.86 0.26 0.35 0.77 0.33 0.61 0.71 0.92 0.28 0.70 0.72 0.72 0.46 0.66 1.00 0.32 0.67 0.26 0.13 0.58 0.69 0.60 0.60 ]
    [ 0.33 0.57 0.48 0.30 0.32 0.83 0.27 0.23 0.55 0.30 0.41 0.64 0.71 0.49 0.79 0.74 0.36 0.59 0.40 0.41 0.43 0.47 0.83 0.50 0.41 0.36 0.51 0.50 0.16 0.83 0.71 0.82 0.88 0.58 0.67 0.65 0.33 0.70 0.36 0.78 0.90 0.32 1.00 0.55 0.83 0.74 0.25 0.69 0.35 0.43 ]
    [ 0.42 0.61 0.53 0.69 0.55 0.47 0.64 0.43 0.55 0.79 0.60 0.63 0.85 0.61 0.37 0.67 0.87 0.62 0.29 0.60 0.62 0.74 0.85 0.47 0.39 0.08 0.22 0.84 0.75 0.60 0.48 0.22 0.86 0.60 0.27 0.34 0.26 0.53 0.15 0.77 0.20 0.67 0.55 1.00 0.42 0.12 0.09 0.38 0.38 0.60 ]
    [ 0.37 0.80 0.62 0.23 0.87 0.30 0.40 0.03 0.73 0.46 0.68 0.50 0.62 0.43 0.55 0.14 0.60 0.26 0.28 0.15 0.63 0.79 0.47 0.32 0.23 0.79 0.90 0.16 0.65 0.44 0.30 0.68 0.17 0.70 0.51 0.81 0.40 0.83 0.42 0.23 0.44 0.26 0.83 0.42 1.00 0.10 0.62 0.57 0.56 0.60 ]
    [ 0.20 0.67 0.32 0.11 0.21 0.71 0.35 0.28 0.97 0.53 0.76 0.28 0.21 0.04 0.17 0.59 0.88 0.47 0.45 0.56 0.73 0.35 0.87 0.55 0.40 0.76 0.85 0.12 0.57 0.18 0.02 0.45 0.56 0.69 0.34 0.28 0.58 0.65 0.57 0.81 0.23 0.13 0.74 0.12 0.10 1.00 0.67 0.58 0.68 0.42 ]
    [ 0.46 0.73 0.46 0.72 0.69 0.40 0.50 0.73 0.71 0.87 0.35 0.52 0.07 0.45 0.59 0.19 0.36 0.66 0.45 0.45 0.33 0.06 0.69 0.28 0.40 0.67 0.37 0.04 0.46 0.69 0.55 0.84 0.47 0.31 0.19 0.33 0.52 0.31 0.45 0.41 0.63 0.58 0.25 0.09 0.62 0.67 1.00 0.19 0.45 0.64 ]
    [ 0.71 0.65 0.71 0.62 0.43 0.23 0.38 0.44 0.15 0.57 0.27 0.37 0.46 0.44 0.66 0.65 0.65 0.24 0.81 0.84 0.42 0.16 0.25 0.32 0.90 0.70 0.59 0.96 0.33 0.27 0.45 0.69 0.53 0.84 0.39 0.66 0.13 0.52 0.42 0.73 0.42 0.69 0.69 0.38 0.57 0.58 0.19 1.00 0.76 0.54 ]
    [ 0.32 0.16 0.65 0.57 0.42 0.99 0.65 0.78 0.61 0.78 0.45 0.52 0.49 0.60 0.55 0.81 0.54 0.49 0.33 0.47 0.58 0.17 0.55 0.70 0.30 0.49 0.55 0.44 0.71 0.36 0.31 0.40 0.81 0.29 0.50 0.39 0.49 0.65 0.60 0.49 0.28 0.60 0.35 0.38 0.56 0.68 0.45 0.76 1.00 0.64 ]
    [ 0.24 0.46 0.63 0.24 0.43 0.42 0.23 0.42 0.56 0.59 0.56 0.40 0.06 0.26 0.67 0.56 0.44 0.26 0.34 0.70 0.73 0.62 0.28 0.37 0.54 0.36 0.27 0.41 0.56 0.67 0.82 0.58 0.83 0.20 0.70 0.96 0.36 0.57 0.20 0.22 0.33 0.60 0.43 0.60 0.60 0.42 0.64 0.54 0.64 1.00 ]
];
