    [ 0.66 0.55 0.33 0.29 0.85 0.41 0.61 0.65 0.71 0.40 0.53 0.40 0.43 0.35 0.81 0.61 0.67 0.42 0.12 0.14 0.38 0.49 0.62 0.58 0.55 1.00 0.33 0.45 0.78 0.48 0.52 0.80 0.54 0.26 0.34 0.46 0.67 0.23 0.53 0.26 0.77 0.46 0.24 0.52 0.47 0.34 0.45 0.52 0.06 0.88 ]
    [ 0.40 0.36 0.53 0.48 0.42 0.15 0.29 0.54 0.64 0.60 0.64 0.57 0.29 0.69 0.35 0.60 0.74 0.45 0.23 0.49 0.64 0.56 0.16 0.23 0.51 0.33 1.00 0.66 0.69 0.38 0.58 0.40 0.60 0.52 0.71 0.17 0.69 0.96 0.28 0.69 0.35 0.49 0.76 0.77 0.74 0.77 0.41 0.70 0.25 0.34 ]
    [ 0.53 0.76 0.68 0.84 0.32 0.21 0.66 0.71 0.61 0.11 0.94 0.12 0.56 0.44 0.38 0.42 0.80 0.84 0.30 0.84 0.71 0.74 0.34 0.62 0.40 0.45 0.66 1.00 0.72 0.39 0.28 0.43 0.35 0.38 0.51 0.32 0.47 0.53 0.45 0.41 0.23 0.21 0.52 0.49 0.32 0.74 0.42 0.67 0.41 0.75 ]
    [ 0.55 0.41 0.67 0.47 0.41 0.66 0.71 0.27 0.64 0.56 0.37 0.66 0.30 0.36 0.45 0.08 0.47 0.53 0.47 0.66 0.77 0.69 0.86 0.03 0.41 0.78 0.69 0.72 1.00 0.56 0.62 0.67 0.64 0.84 0.35 0.27 0.21 0.49 0.64 0.16 0.15 0.54 0.44 0.60 0.17 0.30 0.28 0.43 0.50 0.44 ]
    [ 0.32 0.60 0.43 0.30 0.15 0.68 0.76 0.33 0.27 0.60 0.29 0.51 0.75 0.57 0.54 0.47 0.58 0.11 0.43 0.38 0.62 0.49 0.47 0.55 0.97 0.48 0.38 0.39 0.56 1.00 0.46 0.58 0.62 0.60 0.55 0.31 0.41 0.61 0.42 0.59 0.86 0.53 0.14 0.42 0.37 0.15 0.57 0.79 0.48 0.18 ]
    [ 0.23 0.25 0.54 0.49 0.15 0.54 0.57 0.56 0.71 0.21 0.71 0.85 0.80 0.49 0.56 0.16 0.26 0.58 0.61 0.35 0.51 0.40 0.81 0.33 0.48 0.52 0.58 0.28 0.62 0.46 1.00 0.83 0.76 0.79 0.84 0.85 0.70 0.41 0.62 0.26 0.55 0.35 0.58 0.33 0.04 0.88 0.56 0.44 0.49 0.94 ]
    [ 0.40 0.32 0.46 0.48 0.17 0.77 0.46 0.75 0.31 0.47 0.60 0.68 0.32 0.21 0.83 0.70 0.54 0.57 0.54 0.72 0.65 0.70 0.78 0.46 0.43 0.80 0.40 0.43 0.67 0.58 0.83 1.00 0.71 0.61 0.28 0.23 0.97 0.54 0.08 0.69 0.44 0.47 0.14 0.73 0.45 0.78 0.51 0.21 0.55 0.26 ]
    [ 0.35 0.56 0.64 0.28 0.50 0.70 0.54 0.72 0.38 0.41 0.59 0.52 0.36 0.52 0.53 0.49 0.53 0.45 0.12 0.34 0.55 0.95 0.53 0.66 0.50 0.54 0.60 0.35 0.64 0.62 0.76 0.71 1.00 0.42 0.36 0.60 0.26 0.53 0.94 0.51 0.28 0.80 0.36 0.44 0.59 0.85 0.62 0.52 0.65 0.33 ]
    [ 0.35 0.88 0.47 0.31 0.46 0.64 0.80 0.56 0.52 0.21 0.24 0.59 0.52 0.56 0.56 0.56 0.58 0.29 0.48 0.80 0.42 0.51 0.80 0.21 0.16 0.26 0.52 0.38 0.84 0.60 0.79 0.61 0.42 1.00 0.35 0.52 0.24 0.51 0.74 0.04 0.46 0.26 0.53 0.68 0.49 0.76 0.69 0.35 0.85 0.68 ]
    [ 0.74 0.21 0.74 0.97 0.46 0.54 0.40 0.30 0.30 0.46 0.44 0.27 0.82 0.34 0.64 0.83 0.81 0.42 0.66 0.51 0.43 0.32 0.40 0.83 0.64 0.34 0.71 0.51 0.35 0.55 0.84 0.28 0.36 0.35 1.00 0.51 0.37 0.60 0.36 0.72 0.72 0.24 0.57 0.31 0.51 0.44 0.55 0.41 0.47 0.56 ]
    [ 0.78 0.48 0.64 0.41 0.89 0.84 0.82 0.53 0.83 0.51 0.39 0.74 0.56 0.81 0.43 0.72 0.19 0.69 0.50 0.59 0.48 0.98 0.25 0.09 0.15 0.46 0.17 0.32 0.27 0.31 0.85 0.23 0.60 0.52 0.51 1.00 0.54 0.58 0.60 0.43 0.77 0.64 0.76 0.61 0.48 0.46 0.42 0.56 0.17 0.59 ]
    [ 0.30 0.58 0.56 0.36 0.46 0.38 0.35 0.72 0.51 0.47 0.42 0.53 0.62 0.26 0.38 0.41 0.36 0.52 0.26 0.78 0.21 0.48 0.34 0.63 0.37 0.67 0.69 0.47 0.21 0.41 0.70 0.97 0.26 0.24 0.37 0.54 1.00 0.86 0.29 0.84 0.53 0.18 0.32 0.12 0.36 0.32 0.66 0.67 0.55 0.29 ]
    [ 0.79 0.60 0.69 0.18 0.55 0.37 0.33 0.69 0.30 0.53 0.21 0.61 0.27 0.30 0.41 0.56 0.60 0.55 0.54 0.60 0.57 0.52 0.44 0.44 0.80 0.23 0.96 0.53 0.49 0.61 0.41 0.54 0.53 0.51 0.60 0.58 0.86 1.00 0.51 0.41 0.40 0.90 0.19 0.38 0.71 0.61 0.28 0.92 0.44 0.56 ]
    [ 0.46 0.40 0.60 0.72 0.34 0.45 0.84 0.42 0.53 0.30 0.21 0.14 0.82 0.29 0.47 0.87 0.41 0.35 0.44 0.48 0.42 0.46 0.34 0.76 0.49 0.53 0.28 0.45 0.64 0.42 0.62 0.08 0.94 0.74 0.36 0.60 0.29 0.51 1.00 0.44 0.26 0.18 0.16 0.74 0.59 0.16 0.58 0.56 0.68 0.46 ]
    [ 0.30 0.23 0.64 0.73 0.52 0.36 0.40 0.52 0.16 0.51 0.32 0.61 0.15 0.63 0.19 0.83 0.39 0.42 0.55 0.53 0.31 0.48 0.35 0.54 0.29 0.26 0.69 0.41 0.16 0.59 0.26 0.69 0.51 0.04 0.72 0.43 0.84 0.41 0.44 1.00 0.17 0.56 0.28 0.18 0.22 0.67 0.42 0.45 0.55 0.23 ]
    [ 0.56 0.27 0.49 0.25 0.47 0.62 0.30 0.26 0.53 0.68 0.79 0.40 0.77 0.85 0.62 0.40 0.58 0.57 0.49 0.08 0.60 0.45 0.21 0.06 0.44 0.77 0.35 0.23 0.15 0.86 0.55 0.44 0.28 0.46 0.72 0.77 0.53 0.40 0.26 0.17 1.00 0.12 0.78 0.86 0.47 0.41 0.26 0.36 0.56 0.63 ]
    [ 0.35 0.58 0.78 0.43 0.57 0.57 0.24 0.32 0.46 0.26 0.81 0.59 0.80 0.65 0.67 0.20 0.35 0.38 0.68 0.18 0.62 0.94 0.56 0.82 0.74 0.46 0.49 0.21 0.54 0.53 0.35 0.47 0.80 0.26 0.24 0.64 0.18 0.90 0.18 0.56 0.12 1.00 0.53 0.63 0.41 0.74 0.32 0.64 0.58 0.12 ]
    [ 0.59 0.64 0.92 0.45 0.62 0.22 0.50 0.28 0.69 0.56 0.40 0.25 0.39 0.40 0.64 0.56 0.24 0.32 0.59 0.78 0.06 0.38 0.64 0.24 0.76 0.24 0.76 0.52 0.44 0.14 0.58 0.14 0.36 0.53 0.57 0.76 0.32 0.19 0.16 0.28 0.78 0.53 1.00 0.46 0.86 0.66 0.55 0.79 0.50 0.47 ]
    [ 0.95 0.64 0.64 0.29 0.64 0.51 0.70 0.74 0.40 0.57 0.64 0.68 0.62 0.32 0.27 0.57 0.36 0.81 0.79 0.66 0.78 0.29 0.36 0.70 0.91 0.52 0.77 0.49 0.60 0.42 0.33 0.73 0.44 0.68 0.31 0.61 0.12 0.38 0.74 0.18 0.86 0.63 0.46 1.00 0.47 0.51 0.14 0.18 0.22 0.49 ]
    [ 0.63 0.36 0.46 0.79 0.46 0.95 0.89 0.66 0.45 0.21 0.86 0.08 0.62 0.36 0.74 0.69 0.57 0.89 0.66 0.48 0.69 0.58 0.74 0.40 0.39 0.47 0.74 0.32 0.17 0.37 0.04 0.45 0.59 0.49 0.51 0.48 0.36 0.71 0.59 0.22 0.47 0.41 0.86 0.47 1.00 0.42 0.57 0.39 0.76 0.79 ]
    [ 0.57 0.38 0.35 0.15 0.98 0.50 0.23 0.52 0.73 0.72 0.60 0.46 0.40 0.17 0.33 0.86 0.45 0.35 0.49 0.72 0.73 0.60 0.44 0.83 0.31 0.34 0.77 0.74 0.30 0.15 0.88 0.78 0.85 0.76 0.44 0.46 0.32 0.61 0.16 0.67 0.41 0.74 0.66 0.51 0.42 1.00 0.29 0.80 0.29 0.76 ]
    [ 0.60 0.34 0.63 0.45 0.48 0.49 0.15 0.28 0.53 0.62 0.36 0.26 0.77 0.38 0.29 0.59 0.64 0.45 0.15 0.90 0.38 0.17 0.28 0.90 0.53 0.45 0.41 0.42 0.28 0.57 0.56 0.51 0.62 0.69 0.55 0.42 0.66 0.28 0.58 0.42 0.26 0.32 0.55 0.14 0.57 0.29 1.00 0.53 0.86 0.31 ]
    [ 0.55 0.42 0.71 0.60 0.35 0.86 0.41 0.35 0.28 0.34 0.53 0.30 0.18 0.58 0.78 0.49 0.53 0.48 0.42 0.53 0.28 0.05 0.47 0.59 0.89 0.52 0.70 0.67 0.43 0.79 0.44 0.21 0.52 0.35 0.41 0.56 0.67 0.92 0.56 0.45 0.36 0.64 0.79 0.18 0.39 0.80 0.53 1.00 0.21 0.45 ]
    [ 0.29 0.63 0.53 0.46 0.24 0.46 0.58 0.53 0.06 0.72 0.46 0.73 0.42 0.68 0.61 0.55 0.47 0.68 0.59 0.27 0.74 0.49 0.81 0.71 0.17 0.06 0.25 0.41 0.50 0.48 0.49 0.55 0.65 0.85 0.47 0.17 0.55 0.44 0.68 0.55 0.56 0.58 0.50 0.22 0.76 0.29 0.86 0.21 1.00 0.65 ]
    [ 0.49 0.20 0.55 0.42 0.64 0.54 0.47 0.22 0.49 0.40 0.41 0.31 0.36 0.96 0.21 0.42 0.38 0.26 0.62 0.42 0.83 0.56 0.47 0.25 0.69 0.88 0.34 0.75 0.44 0.18 0.94 0.26 0.33 0.68 0.56 0.59 0.29 0.56 0.46 0.23 0.63 0.12 0.47 0.49 0.79 0.76 0.31 0.45 0.65 1.00 ]
];
