    [ 0.44 0.32 0.32 0.88 0.51 0.33 0.51 0.60 0.68 0.77 1.00 0.66 0.56 0.29 0.52 0.43 0.35 0.36 0.12 0.32 0.94 0.20 0.30 0.60 0.29 0.58 0.35 0.57 0.55 0.50 0.28 0.71 0.45 0.40 0.05 0.18 0.40 0.53 0.64 0.52 0.64 0.45 0.33 0.64 0.73 0.61 0.56 0.26 0.46 0.24 ]
    [ 0.21 0.55 0.18 0.31 0.33 0.86 0.63 0.81 0.38 0.81 0.66 1.00 0.09 0.34 0.47 0.52 0.14 0.79 0.55 0.73 0.55 0.54 0.44 0.81 0.81 0.31 0.44 0.93 0.93 0.51 0.60 0.59 0.23 0.67 0.64 0.51 0.91 0.77 0.15 0.20 0.58 0.30 0.33 0.45 0.43 0.49 0.53 0.60 0.51 0.58 ]
    [ 0.39 0.68 0.31 0.72 0.45 0.35 0.57 0.49 0.49 0.66 0.56 0.09 1.00 0.43 0.60 0.19 0.54 0.28 0.54 0.16 0.57 0.71 0.89 0.79 0.58 0.65 0.98 0.23 0.44 0.54 0.42 0.21 0.74 0.34 0.54 0.39 0.48 0.58 0.96 0.81 0.23 0.60 0.42 0.44 0.62 0.60 0.85 0.44 0.27 0.57 ]
    [ 0.55 0.30 0.66 0.86 0.17 0.49 0.18 0.51 0.45 0.24 0.29 0.34 0.43 1.00 0.24 0.60 0.81 0.39 0.14 0.26 0.48 0.62 0.45 0.78 0.94 0.33 0.69 0.43 0.29 0.90 0.71 0.46 0.14 0.46 0.41 0.41 0.28 0.50 0.13 0.58 0.40 0.57 0.75 0.28 0.52 0.23 0.66 0.54 0.23 0.64 ]
    [ 0.77 0.86 0.24 0.65 0.65 0.61 0.10 0.50 0.42 0.28 0.52 0.47 0.60 0.24 1.00 0.26 0.40 0.71 0.14 0.55 0.34 0.35 0.69 0.45 0.47 0.81 0.82 0.83 0.04 0.61 0.50 0.43 0.69 0.56 0.65 0.04 0.84 0.47 0.85 0.48 0.80 0.75 0.71 0.59 0.66 0.36 0.46 0.38 0.37 0.96 ]
    [ 0.29 0.70 0.47 0.55 0.41 0.34 0.55 0.37 0.48 0.69 0.43 0.52 0.19 0.60 0.26 1.00 0.61 0.78 0.17 0.53 0.46 0.74 0.51 0.14 0.46 0.46 0.47 0.20 0.82 0.47 0.65 0.27 0.69 0.28 0.41 0.26 0.45 0.87 0.29 0.48 0.67 0.54 0.60 0.34 0.58 0.09 0.38 0.65 0.30 0.80 ]
    [ 0.59 0.39 0.51 0.07 0.64 0.59 0.49 0.28 0.62 0.49 0.35 0.14 0.54 0.81 0.40 0.61 1.00 0.47 0.50 0.29 0.56 0.81 0.47 0.56 0.20 0.67 0.58 0.81 0.45 0.23 0.55 0.46 0.23 0.32 0.61 0.18 0.27 0.77 0.32 0.23 0.48 0.07 0.31 0.89 0.49 0.65 0.01 0.52 0.53 0.46 ]
    [ 0.47 0.42 0.16 0.30 0.26 0.58 0.44 0.20 0.86 0.26 0.36 0.79 0.28 0.39 0.71 0.78 0.47 1.00 0.27 0.44 0.67 0.34 0.48 0.42 0.40 0.43 0.53 0.65 0.54 0.76 0.55 0.39 0.09 0.36 0.70 0.45 0.65 0.67 0.49 0.96 0.52 0.46 0.57 0.16 0.55 0.54 0.77 0.21 0.20 0.86 ]
    [ 0.77 0.70 0.21 0.61 0.40 0.67 0.69 0.88 0.23 0.27 0.12 0.55 0.54 0.14 0.14 0.17 0.50 0.27 1.00 0.15 0.26 0.71 0.40 0.12 0.67 0.16 0.46 0.35 0.68 0.53 0.51 0.32 0.78 0.13 0.42 0.33 0.72 0.67 0.49 0.56 0.66 0.33 0.75 0.60 0.61 0.32 0.66 0.29 0.77 0.14 ]
    [ 0.62 0.62 0.09 0.69 0.40 0.23 0.82 0.36 0.81 0.54 0.32 0.73 0.16 0.26 0.55 0.53 0.29 0.44 0.15 1.00 0.61 0.34 0.73 0.60 0.61 0.14 0.34 0.54 0.58 0.35 0.68 0.34 0.43 0.68 0.54 0.90 0.60 0.34 0.59 0.56 0.50 0.65 0.46 0.57 0.41 0.56 0.14 0.40 0.49 0.49 ]
    [ 0.47 0.50 0.81 0.54 0.34 0.53 0.68 0.21 0.22 0.43 0.94 0.55 0.57 0.48 0.34 0.46 0.56 0.67 0.26 0.61 1.00 0.70 0.69 0.72 0.74 0.38 0.80 0.66 0.44 0.55 0.77 0.77 0.71 0.29 0.49 0.68 0.33 0.58 0.71 0.70 0.17 0.66 0.75 0.88 0.51 0.57 0.40 0.41 0.70 0.71 ]
    [ 0.67 0.30 0.48 0.52 0.53 0.43 0.64 0.62 0.18 0.49 0.20 0.54 0.71 0.62 0.35 0.74 0.81 0.34 0.71 0.34 0.70 1.00 0.55 0.45 0.59 0.89 0.30 0.66 0.66 0.48 0.79 0.56 0.18 0.70 0.65 0.73 0.74 0.45 0.70 0.44 0.47 0.37 0.35 0.49 0.67 0.31 0.55 0.28 0.83 0.21 ]
    [ 0.46 0.48 0.76 0.52 0.10 0.53 0.83 0.70 0.25 0.69 0.30 0.44 0.89 0.45 0.69 0.51 0.47 0.48 0.40 0.73 0.69 0.55 1.00 0.38 0.46 0.34 0.72 0.59 0.60 0.73 0.42 0.55 0.95 0.83 0.69 0.79 0.44 0.49 0.53 0.72 0.70 0.55 0.68 0.65 0.04 0.15 0.45 0.42 0.16 0.27 ]
    [ 0.34 0.18 0.66 0.57 0.30 0.81 0.83 0.40 0.44 0.54 0.60 0.81 0.79 0.78 0.45 0.14 0.56 0.42 0.12 0.60 0.72 0.45 0.38 1.00 0.39 0.68 0.78 0.45 0.36 0.69 0.33 0.39 0.97 0.43 0.17 0.15 0.68 0.78 0.84 0.47 0.83 0.32 0.70 0.71 0.49 0.48 0.40 0.77 0.86 0.74 ]
    [ 0.68 0.64 0.29 0.64 0.54 0.29 0.53 0.39 0.48 0.82 0.29 0.81 0.58 0.94 0.47 0.46 0.20 0.40 0.67 0.61 0.74 0.59 0.46 0.39 1.00 0.22 0.38 0.57 0.66 0.52 0.50 0.57 0.74 0.43 0.68 0.27 0.14 0.26 0.32 0.40 0.78 0.52 0.90 0.39 0.40 0.29 0.42 0.35 0.69 0.48 ]
    [ 0.80 0.52 0.59 0.33 0.78 0.40 0.53 0.61 0.10 0.76 0.58 0.31 0.65 0.33 0.81 0.46 0.67 0.43 0.16 0.14 0.38 0.89 0.34 0.68 0.22 1.00 0.39 0.21 0.52 0.50 0.45 0.67 0.35 0.48 0.62 0.92 0.38 0.40 0.20 0.42 0.33 0.34 0.72 0.43 0.58 0.74 0.48 0.78 0.69 0.48 ]
    [ 0.15 0.15 0.73 0.36 0.46 0.35 0.75 0.49 0.61 0.50 0.35 0.44 0.98 0.69 0.82 0.47 0.58 0.53 0.46 0.34 0.80 0.30 0.72 0.78 0.38 0.39 1.00 0.96 0.49 0.53 0.77 0.56 0.47 0.12 0.56 0.45 0.14 0.51 0.24 0.31 0.45 0.58 0.56 0.36 0.13 0.80 0.59 0.32 0.47 0.63 ]
    [ 0.45 0.65 0.78 0.23 0.38 0.80 0.71 0.27 0.33 0.42 0.57 0.93 0.23 0.43 0.83 0.20 0.81 0.65 0.35 0.54 0.66 0.66 0.59 0.45 0.57 0.21 0.96 1.00 0.45 0.39 0.42 0.38 0.34 0.17 0.64 0.43 0.35 0.63 0.51 0.34 0.86 0.68 0.26 0.59 0.54 0.24 0.18 0.33 0.70 0.59 ]
    [ 0.48 0.52 0.33 0.49 0.52 0.67 0.39 0.41 0.14 0.37 0.55 0.93 0.44 0.29 0.04 0.82 0.45 0.54 0.68 0.58 0.44 0.66 0.60 0.36 0.66 0.52 0.49 0.45 1.00 0.80 0.09 0.36 0.75 0.16 0.54 0.64 0.83 0.53 0.45 0.72 0.33 0.79 0.31 0.74 0.28 0.49 0.57 0.43 0.88 0.09 ]
    [ 0.24 0.18 0.38 0.72 0.68 0.56 0.35 0.42 0.69 0.59 0.50 0.51 0.54 0.90 0.61 0.47 0.23 0.76 0.53 0.35 0.55 0.48 0.73 0.69 0.52 0.50 0.53 0.39 0.80 1.00 0.44 0.18 0.33 0.46 0.45 0.74 0.47 0.68 0.46 0.10 0.78 0.22 0.76 0.56 0.33 0.46 0.66 0.24 0.15 0.58 ]
    [ 0.56 0.53 0.62 0.74 0.12 0.74 0.44 0.32 0.49 0.53 0.28 0.60 0.42 0.71 0.50 0.65 0.55 0.55 0.51 0.68 0.77 0.79 0.42 0.33 0.50 0.45 0.77 0.42 0.09 0.44 1.00 0.33 0.61 0.46 0.49 0.63 0.07 0.58 0.51 0.52 0.64 0.21 0.20 0.30 0.61 0.27 0.70 0.72 0.37 0.36 ]
    [ 0.48 0.49 0.23 0.44 0.39 0.84 0.51 0.11 0.23 0.35 0.71 0.59 0.21 0.46 0.43 0.27 0.46 0.39 0.32 0.34 0.77 0.56 0.55 0.39 0.57 0.67 0.56 0.38 0.36 0.18 0.33 1.00 0.67 0.54 0.41 0.17 0.59 0.06 0.06 0.34 0.31 0.54 0.55 0.81 0.50 0.29 0.39 0.45 0.34 0.61 ]
    [ 0.69 0.85 0.27 0.21 0.63 0.28 0.17 0.85 0.52 0.47 0.45 0.23 0.74 0.14 0.69 0.69 0.23 0.09 0.78 0.43 0.71 0.18 0.95 0.97 0.74 0.35 0.47 0.34 0.75 0.33 0.61 0.67 1.00 0.29 0.06 0.40 0.55 0.51 0.85 0.15 0.79 0.22 0.56 0.30 0.93 0.63 0.09 0.93 0.46 0.24 ]
    [ 0.09 0.10 0.42 0.71 0.16 0.43 0.40 0.38 0.35 0.51 0.40 0.67 0.34 0.46 0.56 0.28 0.32 0.36 0.13 0.68 0.29 0.70 0.83 0.43 0.43 0.48 0.12 0.17 0.16 0.46 0.46 0.54 0.29 1.00 0.97 0.64 0.11 0.51 0.36 0.42 0.39 0.63 0.33 0.57 0.54 0.24 0.53 0.60 0.49 0.65 ]
    [ 0.51 0.75 0.62 0.27 0.33 0.53 0.62 0.54 0.43 0.59 0.05 0.64 0.54 0.41 0.65 0.41 0.61 0.70 0.42 0.54 0.49 0.65 0.69 0.17 0.68 0.62 0.56 0.64 0.54 0.45 0.49 0.41 0.06 0.97 1.00 0.41 0.38 0.32 0.48 0.30 0.83 0.70 0.48 0.88 0.56 0.69 0.54 0.85 0.39 0.01 ]
    [ 0.68 0.45 0.64 0.90 0.49 0.67 0.47 0.53 0.48 0.76 0.18 0.51 0.39 0.41 0.04 0.26 0.18 0.45 0.33 0.90 0.68 0.73 0.79 0.15 0.27 0.92 0.45 0.43 0.64 0.74 0.63 0.17 0.40 0.64 0.41 1.00 0.42 0.42 0.28 0.12 0.46 0.17 0.66 0.70 0.80 0.08 0.47 0.83 0.47 0.43 ]
    [ 0.45 0.37 0.49 0.32 0.43 0.35 0.10 0.45 0.41 0.54 0.40 0.91 0.48 0.28 0.84 0.45 0.27 0.65 0.72 0.60 0.33 0.74 0.44 0.68 0.14 0.38 0.14 0.35 0.83 0.47 0.07 0.59 0.55 0.11 0.38 0.42 1.00 0.51 0.62 0.68 0.29 0.61 0.44 0.40 0.10 0.67 0.66 0.92 0.52 0.55 ]
    [ 0.54 0.54 0.68 0.65 0.51 0.40 0.44 0.83 0.34 0.97 0.53 0.77 0.58 0.50 0.47 0.87 0.77 0.67 0.67 0.34 0.58 0.45 0.49 0.78 0.26 0.40 0.51 0.63 0.53 0.68 0.58 0.06 0.51 0.51 0.32 0.42 0.51 1.00 0.29 0.67 0.44 0.65 0.72 0.41 0.62 0.75 0.81 0.47 0.13 0.50 ]
    [ 0.74 0.17 0.48 0.18 0.61 0.45 0.56 0.49 0.47 0.92 0.64 0.15 0.96 0.13 0.85 0.29 0.32 0.49 0.49 0.59 0.71 0.70 0.53 0.84 0.32 0.20 0.24 0.51 0.45 0.46 0.51 0.06 0.85 0.36 0.48 0.28 0.62 0.29 1.00 0.36 0.58 0.50 0.17 0.71 0.22 0.70 0.72 0.82 0.70 0.59 ]
    [ 0.55 0.49 0.29 0.64 0.57 0.46 0.28 0.53 0.48 0.56 0.52 0.20 0.81 0.58 0.48 0.48 0.23 0.96 0.56 0.56 0.70 0.44 0.72 0.47 0.40 0.42 0.31 0.34 0.72 0.10 0.52 0.34 0.15 0.42 0.30 0.12 0.68 0.67 0.36 1.00 0.29 0.17 0.69 0.05 0.04 0.65 0.43 0.59 0.62 0.73 ]
    [ 0.56 0.56 0.48 0.46 0.65 0.52 0.81 0.35 0.49 0.46 0.64 0.58 0.23 0.40 0.80 0.67 0.48 0.52 0.66 0.50 0.17 0.47 0.70 0.83 0.78 0.33 0.45 0.86 0.33 0.78 0.64 0.31 0.79 0.39 0.83 0.46 0.29 0.44 0.58 0.29 1.00 0.30 0.52 0.66 0.49 0.23 0.61 0.79 0.90 0.40 ]
    [ 0.21 0.58 0.21 0.17 0.53 0.58 0.54 0.72 0.71 0.35 0.45 0.30 0.60 0.57 0.75 0.54 0.07 0.46 0.33 0.65 0.66 0.37 0.55 0.32 0.52 0.34 0.58 0.68 0.79 0.22 0.21 0.54 0.22 0.63 0.70 0.17 0.61 0.65 0.50 0.17 0.30 1.00 0.36 0.49 0.07 0.48 0.32 0.27 0.67 0.15 ]
    [ 0.71 0.49 0.64 0.63 0.84 0.12 0.59 0.95 0.23 0.97 0.33 0.33 0.42 0.75 0.71 0.60 0.31 0.57 0.75 0.46 0.75 0.35 0.68 0.70 0.90 0.72 0.56 0.26 0.31 0.76 0.20 0.55 0.56 0.33 0.48 0.66 0.44 0.72 0.17 0.69 0.52 0.36 1.00 0.44 0.43 0.52 0.90 0.53 0.05 0.80 ]
    [ 0.84 0.54 0.29 0.52 0.09 0.53 0.45 0.45 0.76 0.41 0.64 0.45 0.44 0.28 0.59 0.34 0.89 0.16 0.60 0.57 0.88 0.49 0.65 0.71 0.39 0.43 0.36 0.59 0.74 0.56 0.30 0.81 0.30 0.57 0.88 0.70 0.40 0.41 0.71 0.05 0.66 0.49 0.44 1.00 0.73 0.40 0.48 0.25 0.68 0.70 ]
    [ 0.45 0.44 0.68 0.80 0.64 0.89 0.50 0.40 0.46 0.31 0.73 0.43 0.62 0.52 0.66 0.58 0.49 0.55 0.61 0.41 0.51 0.67 0.04 0.49 0.40 0.58 0.13 0.54 0.28 0.33 0.61 0.50 0.93 0.54 0.56 0.80 0.10 0.62 0.22 0.04 0.49 0.07 0.43 0.73 1.00 0.41 0.47 0.30 0.36 0.29 ]
    [ 0.66 0.45 0.43 0.73 0.42 0.33 0.71 0.65 0.55 0.62 0.61 0.49 0.60 0.23 0.36 0.09 0.65 0.54 0.32 0.56 0.57 0.31 0.15 0.48 0.29 0.74 0.80 0.24 0.49 0.46 0.27 0.29 0.63 0.24 0.69 0.08 0.67 0.75 0.70 0.65 0.23 0.48 0.52 0.40 0.41 1.00 0.64 0.67 0.43 0.39 ]
    [ 0.86 0.17 0.65 0.56 0.34 0.56 0.56 0.66 0.45 0.35 0.56 0.53 0.85 0.66 0.46 0.38 0.01 0.77 0.66 0.14 0.40 0.55 0.45 0.40 0.42 0.48 0.59 0.18 0.57 0.66 0.70 0.39 0.09 0.53 0.54 0.47 0.66 0.81 0.72 0.43 0.61 0.32 0.90 0.48 0.47 0.64 1.00 0.57 0.23 0.40 ]
    [ 0.55 0.69 0.55 0.45 0.23 0.63 0.55 0.63 0.23 0.27 0.26 0.60 0.44 0.54 0.38 0.65 0.52 0.21 0.29 0.40 0.41 0.28 0.42 0.77 0.35 0.78 0.32 0.33 0.43 0.24 0.72 0.45 0.93 0.60 0.85 0.83 0.92 0.47 0.82 0.59 0.79 0.27 0.53 0.25 0.30 0.67 0.57 1.00 0.34 0.52 ]
    [ 0.24 0.10 0.63 0.43 0.39 0.64 0.63 0.39 0.28 0.39 0.46 0.51 0.27 0.23 0.37 0.30 0.53 0.20 0.77 0.49 0.70 0.83 0.16 0.86 0.69 0.69 0.47 0.70 0.88 0.15 0.37 0.34 0.46 0.49 0.39 0.47 0.52 0.13 0.70 0.62 0.90 0.67 0.05 0.68 0.36 0.43 0.23 0.34 1.00 0.63 ]
    [ 0.62 0.47 0.46 0.62 0.39 0.08 0.47 0.63 0.43 0.89 0.24 0.58 0.57 0.64 0.96 0.80 0.46 0.86 0.14 0.49 0.71 0.21 0.27 0.74 0.48 0.48 0.63 0.59 0.09 0.58 0.36 0.61 0.24 0.65 0.01 0.43 0.55 0.50 0.59 0.73 0.40 0.15 0.80 0.70 0.29 0.39 0.40 0.52 0.63 1.00 ]
];
