    [ 0.47 0.39 0.58 0.64 0.28 0.43 0.28 0.48 0.52 0.54 0.76 1.00 0.64 0.23 0.54 0.58 0.44 0.70 0.24 0.67 0.71 0.34 0.74 0.82 0.38 0.91 0.20 0.56 0.51 0.17 0.43 0.59 0.68 0.29 0.61 0.45 0.45 0.17 0.54 0.21 0.55 0.66 0.89 0.60 0.12 0.74 0.21 0.58 0.34 0.37 ]
    [ 0.66 0.40 0.55 0.10 0.72 0.59 0.19 0.26 0.53 0.30 0.78 0.64 1.00 0.60 0.74 0.11 0.40 0.03 0.42 0.26 0.11 0.59 0.38 0.41 0.35 0.51 0.53 0.20 0.61 0.27 0.47 0.23 0.69 0.66 0.98 0.46 0.38 0.36 0.40 0.33 0.54 0.68 0.72 0.75 0.63 0.41 0.23 0.42 0.59 0.54 ]
    [ 0.15 0.81 0.39 0.55 0.28 0.57 0.28 0.06 0.47 0.64 0.67 0.23 0.60 1.00 0.32 0.62 0.70 0.38 0.56 0.76 0.83 0.46 0.14 0.79 0.67 0.46 0.35 0.26 0.64 0.86 0.64 0.55 0.56 0.36 0.53 0.48 0.42 0.57 0.30 0.36 0.62 0.53 0.26 0.50 0.64 0.28 0.47 0.46 0.45 0.28 ]
    [ 0.68 0.75 0.44 0.93 0.26 0.56 0.13 0.47 0.95 0.48 0.57 0.54 0.74 0.32 1.00 0.45 0.34 0.39 0.60 0.79 0.40 0.70 0.34 0.55 0.14 0.39 0.65 0.30 0.38 0.21 0.24 0.44 0.54 0.19 0.84 0.33 0.10 0.70 0.46 0.87 0.25 0.21 0.82 0.46 0.47 0.70 0.52 0.40 0.56 0.61 ]
    [ 0.71 0.46 0.57 0.39 0.48 0.58 0.51 0.28 0.74 0.49 0.83 0.58 0.11 0.62 0.45 1.00 0.84 0.58 0.16 0.43 0.30 0.88 0.57 0.47 0.53 0.74 0.52 0.69 0.62 0.11 0.49 0.95 0.56 0.39 0.22 0.47 0.47 0.56 0.49 0.42 0.36 0.61 0.30 0.34 0.84 0.79 0.36 0.62 0.73 0.29 ]
    [ 0.76 0.35 0.36 0.49 0.51 0.90 0.13 0.53 0.61 0.54 0.61 0.44 0.40 0.70 0.34 0.84 1.00 0.32 0.61 0.52 0.39 0.63 0.12 0.78 0.38 0.89 0.77 0.36 0.49 0.59 0.68 0.70 0.50 0.39 0.60 0.94 0.11 0.37 0.23 0.56 0.79 0.76 0.59 0.70 0.42 0.22 0.73 0.77 0.46 0.73 ]
    [ 0.47 0.32 0.34 0.30 0.54 0.51 0.58 0.27 0.65 0.46 0.79 0.70 0.03 0.38 0.39 0.58 0.32 1.00 0.38 0.65 0.23 0.67 0.52 0.37 0.67 0.43 0.73 0.55 0.43 0.91 0.74 0.39 0.22 0.56 0.23 0.61 0.52 0.19 0.82 0.49 0.46 0.29 0.62 0.75 0.79 0.30 0.43 0.20 0.77 0.39 ]
    [ 0.24 0.26 0.14 0.46 0.18 0.23 0.29 0.32 0.48 0.58 0.76 0.24 0.42 0.56 0.60 0.16 0.61 0.38 1.00 0.58 0.21 0.66 0.38 0.89 0.58 0.67 0.57 0.13 0.51 0.41 0.68 0.76 0.48 0.47 0.30 0.51 0.50 0.17 0.40 0.48 0.70 0.22 0.48 0.66 0.84 0.22 0.41 0.37 0.26 0.52 ]
    [ 0.50 0.39 0.53 0.42 0.54 0.29 0.28 0.57 0.35 0.38 0.57 0.67 0.26 0.76 0.79 0.43 0.52 0.65 0.58 1.00 0.44 0.26 0.59 0.80 0.53 0.49 0.14 0.71 0.54 0.56 0.56 0.20 0.06 0.27 0.46 0.12 0.13 0.62 0.60 0.25 0.42 0.30 0.52 0.77 0.67 0.55 0.27 0.51 0.68 0.50 ]
    [ 0.27 0.69 0.60 0.54 0.29 0.64 0.87 0.29 0.58 0.56 0.65 0.71 0.11 0.83 0.40 0.30 0.39 0.23 0.21 0.44 1.00 0.67 0.68 0.41 0.24 0.62 0.43 0.61 0.33 0.39 0.43 0.71 0.75 0.36 0.42 0.51 0.29 0.90 0.43 0.29 0.71 0.72 0.40 0.70 0.70 0.69 0.62 0.54 0.23 0.24 ]
    [ 0.54 0.53 0.45 0.33 0.34 0.49 0.89 0.55 0.74 0.42 0.23 0.34 0.59 0.46 0.70 0.88 0.63 0.67 0.66 0.26 0.67 1.00 0.29 0.41 0.41 0.53 0.68 0.25 0.11 0.46 0.50 0.85 0.61 0.42 0.26 0.26 0.51 0.67 0.41 0.73 0.74 0.77 0.82 0.73 0.46 0.48 0.64 0.52 0.17 0.43 ]
    [ 0.42 0.52 0.55 0.35 0.62 0.18 0.17 0.74 0.45 0.73 0.24 0.74 0.38 0.14 0.34 0.57 0.12 0.52 0.38 0.59 0.68 0.29 1.00 0.84 0.80 0.62 0.53 0.48 0.84 0.66 0.30 0.80 0.55 0.70 0.83 0.44 0.51 0.34 0.36 0.63 0.84 0.52 0.78 0.22 0.32 0.39 0.61 0.35 0.60 0.45 ]
    [ 0.58 0.55 0.40 0.21 0.72 0.30 0.48 0.18 0.60 0.90 0.35 0.82 0.41 0.79 0.55 0.47 0.78 0.37 0.89 0.80 0.41 0.41 0.84 1.00 0.69 0.46 0.11 0.34 0.73 0.52 0.56 0.89 0.24 0.51 0.68 0.58 0.73 0.57 0.46 0.37 0.49 0.51 0.49 0.70 0.55 0.73 0.78 0.19 0.83 0.31 ]
    [ 0.37 0.62 0.28 0.53 0.50 0.70 0.50 0.42 0.15 0.25 0.31 0.38 0.35 0.67 0.14 0.53 0.38 0.67 0.58 0.53 0.24 0.41 0.80 0.69 1.00 0.31 0.03 0.74 0.66 0.23 0.12 0.76 0.82 0.92 0.58 0.35 0.46 0.30 0.64 0.07 0.36 0.54 0.22 0.46 0.76 0.38 0.54 0.41 0.83 0.45 ]
    [ 0.63 0.72 0.63 0.35 0.53 0.65 0.29 0.62 0.17 0.79 0.52 0.91 0.51 0.46 0.39 0.74 0.89 0.43 0.67 0.49 0.62 0.53 0.62 0.46 0.31 1.00 0.68 0.21 0.56 0.47 0.23 0.84 0.80 0.46 0.60 0.61 0.74 0.38 0.84 0.49 0.27 0.54 0.12 0.40 0.30 0.68 0.78 0.50 0.43 0.44 ]
    [ 0.68 0.42 0.52 0.52 0.50 0.47 0.52 0.45 0.51 0.49 0.42 0.20 0.53 0.35 0.65 0.52 0.77 0.73 0.57 0.14 0.43 0.68 0.53 0.11 0.03 0.68 1.00 0.05 0.29 0.16 0.12 0.45 0.30 0.27 0.20 0.48 0.52 0.69 0.40 0.61 0.30 0.69 0.58 0.58 0.63 0.17 0.90 0.69 0.68 0.55 ]
    [ 0.34 0.55 0.85 0.23 0.58 0.60 0.83 0.42 0.71 0.88 0.75 0.56 0.20 0.26 0.30 0.69 0.36 0.55 0.13 0.71 0.61 0.25 0.48 0.34 0.74 0.21 0.05 1.00 0.67 0.25 0.80 0.42 0.46 0.53 0.21 0.08 0.92 0.67 0.68 0.53 0.64 0.69 0.52 0.66 0.67 0.61 0.42 0.61 0.47 0.22 ]
    [ 0.20 0.43 0.30 0.58 0.82 0.52 0.77 0.63 0.32 0.79 0.42 0.51 0.61 0.64 0.38 0.62 0.49 0.43 0.51 0.54 0.33 0.11 0.84 0.73 0.66 0.56 0.29 0.67 1.00 0.70 0.75 0.40 0.72 0.55 0.28 0.65 0.53 0.27 0.47 0.46 0.08 0.46 0.54 0.56 0.50 0.55 0.56 0.57 0.81 0.42 ]
    [ 0.42 0.79 0.71 0.58 0.58 0.18 0.36 0.16 0.18 0.55 0.36 0.17 0.27 0.86 0.21 0.11 0.59 0.91 0.41 0.56 0.39 0.46 0.66 0.52 0.23 0.47 0.16 0.25 0.70 1.00 0.48 0.51 0.57 0.14 0.81 0.60 0.80 0.61 0.58 0.14 0.53 0.74 0.79 0.52 0.97 0.30 0.58 0.49 0.42 0.30 ]
    [ 0.60 0.36 0.61 0.48 0.35 0.57 0.18 0.68 0.52 0.69 0.38 0.43 0.47 0.64 0.24 0.49 0.68 0.74 0.68 0.56 0.43 0.50 0.30 0.56 0.12 0.23 0.12 0.80 0.75 0.48 1.00 0.43 0.77 0.51 0.37 0.06 0.22 0.34 0.47 0.60 0.51 0.50 0.77 0.56 0.41 0.69 0.37 0.34 0.55 0.26 ]
    [ 0.70 0.73 0.93 0.28 0.36 0.28 0.38 0.47 0.57 0.49 0.80 0.59 0.23 0.55 0.44 0.95 0.70 0.39 0.76 0.20 0.71 0.85 0.80 0.89 0.76 0.84 0.45 0.42 0.40 0.51 0.43 1.00 0.71 0.79 0.49 0.49 0.51 0.75 0.62 0.34 0.85 0.61 0.58 0.46 0.36 0.50 0.38 0.60 0.84 0.29 ]
    [ 0.55 0.31 0.68 0.57 0.47 0.70 0.53 0.49 0.04 0.61 0.39 0.68 0.69 0.56 0.54 0.56 0.50 0.22 0.48 0.06 0.75 0.61 0.55 0.24 0.82 0.80 0.30 0.46 0.72 0.57 0.77 0.71 1.00 0.40 0.44 0.69 0.56 0.69 0.11 0.42 0.76 0.31 0.34 0.66 0.07 0.23 0.61 0.65 0.24 0.29 ]
    [ 0.24 0.49 0.86 0.17 0.88 0.62 0.69 0.21 0.36 0.48 0.80 0.29 0.66 0.36 0.19 0.39 0.39 0.56 0.47 0.27 0.36 0.42 0.70 0.51 0.92 0.46 0.27 0.53 0.55 0.14 0.51 0.79 0.40 1.00 0.61 0.48 0.75 0.59 0.46 0.39 0.90 0.15 0.55 0.30 0.34 0.45 0.38 0.66 0.22 0.74 ]
    [ 0.30 0.17 0.67 0.79 0.17 0.04 0.33 0.14 0.27 0.28 0.71 0.61 0.98 0.53 0.84 0.22 0.60 0.23 0.30 0.46 0.42 0.26 0.83 0.68 0.58 0.60 0.20 0.21 0.28 0.81 0.37 0.49 0.44 0.61 1.00 0.32 0.85 0.56 0.28 0.41 0.33 0.59 0.60 0.34 0.12 0.41 0.58 0.81 0.62 0.41 ]
    [ 0.55 0.70 0.35 0.30 0.32 0.28 0.49 0.52 0.31 0.37 0.30 0.45 0.46 0.48 0.33 0.47 0.94 0.61 0.51 0.12 0.51 0.26 0.44 0.58 0.35 0.61 0.48 0.08 0.65 0.60 0.06 0.49 0.69 0.48 0.32 1.00 0.40 0.51 0.46 0.45 0.54 0.27 0.28 0.17 0.46 0.29 0.24 0.66 0.60 0.28 ]
    [ 0.18 0.60 0.48 0.59 0.66 0.63 0.37 0.43 0.24 0.52 0.44 0.45 0.38 0.42 0.10 0.47 0.11 0.52 0.50 0.13 0.29 0.51 0.51 0.73 0.46 0.74 0.52 0.92 0.53 0.80 0.22 0.51 0.56 0.75 0.85 0.40 1.00 0.87 0.22 0.76 0.28 0.25 0.47 0.72 0.35 0.32 0.85 0.72 0.71 0.91 ]
    [ 0.36 0.26 0.80 0.54 0.80 0.46 0.70 0.47 0.36 0.72 0.66 0.17 0.36 0.57 0.70 0.56 0.37 0.19 0.17 0.62 0.90 0.67 0.34 0.57 0.30 0.38 0.69 0.67 0.27 0.61 0.34 0.75 0.69 0.59 0.56 0.51 0.87 1.00 0.54 0.74 0.58 0.90 0.45 0.45 0.34 0.62 0.67 0.76 0.62 0.48 ]
    [ 0.33 0.62 0.59 0.28 0.71 0.73 0.14 0.54 0.36 0.43 0.46 0.54 0.40 0.30 0.46 0.49 0.23 0.82 0.40 0.60 0.43 0.41 0.36 0.46 0.64 0.84 0.40 0.68 0.47 0.58 0.47 0.62 0.11 0.46 0.28 0.46 0.22 0.54 1.00 0.22 0.51 0.59 0.48 0.58 0.70 0.69 0.10 0.44 0.54 0.80 ]
    [ 0.72 0.56 0.70 0.44 0.24 0.53 0.42 0.46 0.32 0.64 0.50 0.21 0.33 0.36 0.87 0.42 0.56 0.49 0.48 0.25 0.29 0.73 0.63 0.37 0.07 0.49 0.61 0.53 0.46 0.14 0.60 0.34 0.42 0.39 0.41 0.45 0.76 0.74 0.22 1.00 0.47 0.27 0.96 0.45 0.34 0.46 0.46 0.32 0.12 0.52 ]
    [ 0.58 0.25 0.39 0.67 0.29 0.44 0.53 0.47 0.47 0.47 0.40 0.55 0.54 0.62 0.25 0.36 0.79 0.46 0.70 0.42 0.71 0.74 0.84 0.49 0.36 0.27 0.30 0.64 0.08 0.53 0.51 0.85 0.76 0.90 0.33 0.54 0.28 0.58 0.51 0.47 1.00 0.45 0.11 0.70 0.19 0.07 0.23 0.32 0.69 0.29 ]
    [ 0.48 0.29 0.57 0.21 0.63 0.26 0.76 0.64 0.24 0.85 0.37 0.66 0.68 0.53 0.21 0.61 0.76 0.29 0.22 0.30 0.72 0.77 0.52 0.51 0.54 0.54 0.69 0.69 0.46 0.74 0.50 0.61 0.31 0.15 0.59 0.27 0.25 0.90 0.59 0.27 0.45 1.00 0.48 0.51 0.05 0.39 0.74 0.65 0.53 0.72 ]
    [ 0.65 0.64 0.44 0.49 0.76 0.36 0.52 0.50 0.77 0.48 0.22 0.89 0.72 0.26 0.82 0.30 0.59 0.62 0.48 0.52 0.40 0.82 0.78 0.49 0.22 0.12 0.58 0.52 0.54 0.79 0.77 0.58 0.34 0.55 0.60 0.28 0.47 0.45 0.48 0.96 0.11 0.48 1.00 0.69 0.17 0.47 0.07 0.53 0.38 0.16 ]
    [ 0.80 0.55 0.68 0.90 0.66 0.88 0.73 0.65 0.77 0.46 0.55 0.60 0.75 0.50 0.46 0.34 0.70 0.75 0.66 0.77 0.70 0.73 0.22 0.70 0.46 0.40 0.58 0.66 0.56 0.52 0.56 0.46 0.66 0.30 0.34 0.17 0.72 0.45 0.58 0.45 0.70 0.51 0.69 1.00 0.64 0.69 0.31 0.46 0.59 0.52 ]
    [ 0.65 0.78 0.66 0.40 0.32 0.41 0.85 0.60 0.78 0.80 0.51 0.12 0.63 0.64 0.47 0.84 0.42 0.79 0.84 0.67 0.70 0.46 0.32 0.55 0.76 0.30 0.63 0.67 0.50 0.97 0.41 0.36 0.07 0.34 0.12 0.46 0.35 0.34 0.70 0.34 0.19 0.05 0.17 0.64 1.00 0.48 0.59 0.25 0.89 0.74 ]
    [ 0.67 0.65 0.44 0.29 0.49 0.84 0.67 0.71 0.20 0.73 0.50 0.74 0.41 0.28 0.70 0.79 0.22 0.30 0.22 0.55 0.69 0.48 0.39 0.73 0.38 0.68 0.17 0.61 0.55 0.30 0.69 0.50 0.23 0.45 0.41 0.29 0.32 0.62 0.69 0.46 0.07 0.39 0.47 0.69 0.48 1.00 0.86 0.91 0.43 0.54 ]
    [ 0.60 0.24 0.36 0.70 0.65 0.49 0.30 0.61 0.40 0.52 0.45 0.21 0.23 0.47 0.52 0.36 0.73 0.43 0.41 0.27 0.62 0.64 0.61 0.78 0.54 0.78 0.90 0.42 0.56 0.58 0.37 0.38 0.61 0.38 0.58 0.24 0.85 0.67 0.10 0.46 0.23 0.74 0.07 0.31 0.59 0.86 1.00 0.92 0.59 0.72 ]
    [ 0.47 0.59 0.60 0.55 0.51 0.30 0.88 0.62 0.52 0.59 0.22 0.58 0.42 0.46 0.40 0.62 0.77 0.20 0.37 0.51 0.54 0.52 0.35 0.19 0.41 0.50 0.69 0.61 0.57 0.49 0.34 0.60 0.65 0.66 0.81 0.66 0.72 0.76 0.44 0.32 0.32 0.65 0.53 0.46 0.25 0.91 0.92 1.00 0.17 0.71 ]
    [ 0.38 0.05 0.39 0.32 0.85 0.42 0.49 0.36 0.86 0.12 0.29 0.34 0.59 0.45 0.56 0.73 0.46 0.77 0.26 0.68 0.23 0.17 0.60 0.83 0.83 0.43 0.68 0.47 0.81 0.42 0.55 0.84 0.24 0.22 0.62 0.60 0.71 0.62 0.54 0.12 0.69 0.53 0.38 0.59 0.89 0.43 0.59 0.17 1.00 0.83 ]
    [ 0.66 0.65 0.20 0.28 0.16 0.46 0.50 0.75 0.06 0.21 0.56 0.37 0.54 0.28 0.61 0.29 0.73 0.39 0.52 0.50 0.24 0.43 0.45 0.31 0.45 0.44 0.55 0.22 0.42 0.30 0.26 0.29 0.29 0.74 0.41 0.28 0.91 0.48 0.80 0.52 0.29 0.72 0.16 0.52 0.74 0.54 0.72 0.71 0.83 1.00 ]
];
